meter_id,MFR,WIRE_MODE,RUN_YEARS,COMM_TIME_LOC,RUN_STATUS,TEMP_AVG,TEMP_STD,TEMP_ERR_RATE,TEMP_AVG_7D,TEMP_STD_7D,ME_CLOCK_DEVIATION_30D,OFFSET_TIME,UNCAP_30D,OUTAGE_30D,IS_FLY,IS_REVERSE,IS_REVERSE_CREEP,RATE_IMBALANCE_30D_FLAG,CLOCK_BATTERY_FLAG,IS_OVERCURRENT_A,OVERCURRENT_7D_NUM_A,OVERCURRENT_14D_NUM_A,OVERCURRENT_30D_NUM_A,IS_OVERVOLTAGE_A,OVERVOLTAGE_7D_NUM_A,OVERVOLTAGE_14D_NUM_A,OVERVOLTAGE_30D_NUM_A,current_rate,voltage_rate,power_factor_rate,COLL_FAIL_IA_7D,COLL_FAIL_IB_7D,COLL_FAIL_IC_7D,COLL_FAIL_UA_7D,COLL_FAIL_UB_7D,COLL_FAIL_UC_7D,COLL_FAIL_PFA_7D,COLL_FAIL_PFB_7D,COLL_FAIL_PFC_7D,COLL_COMPLETE_IA,COLL_COMPLETE_IB,COLL_COMPLETE_IC,COLL_COMPLETE_IA_7D,COLL_COMPLETE_IB_7D,COLL_COMPLETE_IC_7D,COLL_COMPLETE_IA_14D,COLL_COMPLETE_IB_14D,COLL_COMPLETE_IC_14D,COLL_COMPLETE_UA,COLL_COMPLETE_UB,COLL_COMPLETE_UC,COLL_COMPLETE_UA_7D,COLL_COMPLETE_UB_7D,COLL_COMPLETE_UC_7D,COLL_COMPLETE_UA_14D,COLL_COMPLETE_UB_14D,COLL_COMPLETE_UC_14D,COLL_COMPLETE_PFA,COLL_COMPLETE_PFA_7D,COLL_COMPLETE_PFA_14D,over_max_year,is_removed
METER_000092,MFR_D,01,1.9370038522508874,20.40351559207908,0,14.953923279872193,1.2345220182666041,0.01067757760909325,15.879111367542963,1.2020859679136602,24.618278253940794,-57.16723349,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8525109431837464,0.8746179341545292,0.7136432935506501,0.33255086322612293,0,0,0.1051548630186905,0,0,0.1313029627190294,0,0,0.872239964992838,0,0,0.8794446691506971,0,0,0.877310245001783,0,0,0.9845908714474261,0,0,1,0,0,0.9057241924018203,0,0,0.9953105511856108,1,0.9764876119024765,0,0
METER_000093,MFR_D,03,4.463937117469943,12.213004241069061,0,23.910158075196353,3.178467427901049,0.08978650088920997,22.585687172098165,3.0361373128376137,88.59228981578656,6.8192697391106964,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.8462741933602063,0.8385745762257978,0.8313317401063505,0.008505469224184459,0.002694055291750169,0.23934409925455216,0.05806691471548966,0.002603204406091852,0.12333325318650541,0.02168257737159467,0.09328530486739753,0.05974871282881102,0.9942624832141499,0.9773866283176608,0.9409707842666443,0.9970130581489224,1,0.9681055052422074,1,1,0.9938566196463074,0.8453113776927047,0.8835855480632605,0.9640939022092111,0.880840635732741,0.8800448465377438,1,0.8420156532489074,0.7478898860688805,1,0.8902661655704781,0.9281350358731754,0.9263362526658999,0,0
METER_000094,MFR_C,01,10.164144424669002,10.221361972698222,0,21.776889344607635,3.9532319753348366,0.04126469332177611,21.629135582472202,3.949243968088411,70.31041232726433,98.70195616158678,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9617418457741764,0.7177115035350258,0.8640502788618185,0.03718373779454299,0,0,0.1405990895491493,0,0,0.09052830302804507,0,0,0.9924270942280036,0,0,0.9714646624698022,0,0,1,0,0,0.9903128828427932,0,0,1,0,0,0.988602034866722,0,0,0.9855406727976017,0.9500523479616219,0.8427440551398089,1,1
METER_000095,MFR_D,01,9.934944745788773,17.971570705828313,0,26.03252812572915,1.0163956632777973,0.14575781928683884,26.922852313295365,1.3660318368536246,104.79768586223067,53.34853897980805,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0.7665790156659342,0.8775827805104852,0.9660200007615504,0.018041300708297,0,0,0.06324939211989998,0,0,0.15402008193990638,0,0,0.932449731527291,0,0,1,0,0,0.9069900729858644,0,0,0.8116529044046729,0,0,0.8637782866990226,0,0,0.8389696634072029,0,0,0.9037544951748412,0.9478710889175328,0.9367982043049692,1,1
METER_000096,MFR_C,02,4.593890495562046,13.51666386840548,0,25.446141434373747,0.21517349396203692,0.1249386011380536,26.36117870769452,0.42447620404643505,20.754217300896567,-59.24024189,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9217474427785752,0.630956475849157,0.7100395656435079,0.0031125934759864923,0,0.0171280075925147,0.10386043676592796,0,0.05005801181728443,0.047331841313988654,0,0.11793582773037524,0.921704493321862,0,0.9040613784652879,0.8626956219646089,0,0.9243289279847654,1,0,0.9774469501582157,0.9961258672282416,0,0.6585103785165026,1,0,0.5959792036037741,0.9864826450962484,0,0.7273994396304008,0.9837919951548321,0.9975755803264854,1,0,0
METER_000097,MFR_C,03,7.069424831762839,7.233296268887298,0,25.315088294496142,0.12693481103397253,0.017198356508627013,25.74261430061703,0.20458058764890397,118.9929290385787,-9.983710971,0,0,0,0,0,0,0,1,0,0,4,0,1,2,0,0.872359324221491,0.921830719499208,0.8813696176291951,0.06306977003924676,0.12112330312076476,0.09683744642447617,0.15173499921005743,0.06483430764778376,0.4527997943452523,0.03036868660771666,0.04494181541427683,0.24517073849403453,0.9727450355230756,0.8425167500758262,0.9770957958191446,0.9208677066991398,0.760125018162366,0.9904548560297887,0.9786717654881628,0.8747367700262274,1,0.9001746809108128,0.9069337122338742,0.7956354042480823,0.8523829372619738,0.8706560839522226,0.8641024660390582,0.7961087797224733,0.8452237409956725,0.8375701255138034,0.9733390563153419,0.9870952436661388,0.8646989764948381,0,0
METER_000098,MFR_C,01,,16.376987754350505,0,27.618423706895822,2.919579786625019,0.020127494010452343,26.738346049227662,2.851422932298208,98.61763076062611,50.43406439451442,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0.7106553811495899,0.8633031039762443,0.7829475529088996,0.04354902507938747,0,0,0.0010564488877203339,0,0,0.03685086728494815,0,0,0.8699728031664572,0,0,0.788426061363545,0,0,0.9176274827827069,0,0,0.8446826381583363,0,0,0.8602815690473443,0,0,0.8368700134289973,0,0,0.8827030364381059,0.9395956649391455,0.7962234925795082,0,0
METER_000099,MFR_A,02,2.8944812955362758,22.142886254852392,0,18.93739026458161,0.5690334518058227,0.10791127322697944,19.097934652972466,0.5436027800871575,19.862915151697358,-8.962481323,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5968222696841615,0.7983232991258878,0.7128489645219441,0.13784545540550525,0,0.03617826940388783,0.19960304385683894,0,0.00738327033571045,0.1259938492167244,0,0.12737588370403935,0.763290363236904,0,0.9452481513369814,0.7341957073272714,0,0.9690054781317239,0.7348623139766649,0,0.9866156501773963,0.7582396074736434,0,0.84496696374584,0.9177658995740439,0,0.8575598903008158,0.8310116517718372,0,0.9106930848653398,0.9012085717746828,0.9271119807838406,0.8529938024474861,0,0
METER_000100,MFR_A,01,4.584657581012172,2.208832185294508,1,27.056801387848537,0.21668449756413513,0.020133063980415533,27.41243549548359,0.35352367250418154,59.714939955484326,-102.3581475,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.39416342167470386,0.6031658256829422,0.41550875219316613,0.03042947063835122,0,0,0.03715680426895472,0,0,0.049140022158095646,0,0,0.9453595547213676,0,0,1,0,0,0.8388980376022638,0,0,0.8608685615791054,0,0,0.855221556207273,0,0,0.787614085303528,0,0,0.8791792160072511,0.7479812058894073,0.7976688575357997,0,1
METER_000101,MFR_A,02,11.665151918547732,12.542385216584256,0,22.80191923491497,2.7164733127791485,0.04373834893860746,22.360075362998053,2.837183166063638,113.51290479131497,-27.30422475,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.7093027277567978,0.825202678633205,0.8447704839212078,0.004984865812173567,0,0.12633535299925577,0.1460619381841387,0,0.05672723298628604,0.053712522195802435,0,0.03438586448787328,0.813996819103794,0,0.9494904615094734,0.8163150453367289,0,0.9365735490713502,0.7014070090771989,0,0.8100547887045384,0.8364416830752764,0,0.9867565554492941,0.9012114083590228,0,1,0.7928447057091792,0,1,0.9072671270938198,0.9339573841616544,0.8629658214839759,1,1
METER_000102,MFR_D,02,7.410687758515422,1.1882768994530322,0,25.999910999318434,0.11040016177310162,0.10151577981900331,26.376505608818892,0.12347850050903952,231.8757864507483,69.0242205022032,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0.873929489985613,0.5582501850683231,0.839378142993203,0.006651864023869763,0,0.03750982978721523,0.029196620164073376,0,0.022980349655050414,0.08047444040790558,0,0.05352035908622033,0.9870219147795314,0,0.7484007496541434,0.9535643811007509,0,0.6244708386568287,0.9947531870447264,0,0.8220754151890145,0.9798745454449398,0,0.9615708920531898,0.9808721960788238,0,0.9180202043825947,1,0,1,0.8860925629330758,0.8792962907716564,0.9323625644137682,0,0
METER_000103,MFR_B,02,12,11.533383089312142,1,29.78704922616095,1.3077460502042235,0.1876639318043284,28.309301999974306,1.5248895921707561,13.022216355227393,75.3549161156641,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.4962989167217798,0.5196785367444277,0.5005782697125412,0.013893313310547321,0,0.09087800958570015,0.013173801182781752,0,0.014291735024615513,0.1495842668134324,0,0.09856145743866729,0.9245884808205397,0,0.9702849882289957,0.9444928014497188,0,0.9559297402981211,0.7703113067525565,0,1,0.8883164393284015,0,0.9146130058317757,0.9411763019456086,0,0.8968993707194434,0.8674972701252156,0,0.9147230116736639,0.8947833228811899,0.9222054523755783,0.8620549658690726,1,1
METER_000104,MFR_C,01,4.053071845586749,16.44274869628529,0,18.878001133894852,0.9815309058947724,0.04386364210414712,17.124597598962655,0.7485968819310397,0.8777830931022879,-8.832841801,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0.8654407006739434,0.7405896210467946,0.7577600901439886,0.01048022327680107,0,0,0.06484006437026711,0,0,0.10213873549916201,0,0,0.9905759459960698,0,0,0.9617230928354131,0,0,0.9730753338499465,0,0,0.9216592918363027,0,0,0.9419289068712611,0,0,0.9334631750699793,0,0,,0.7765305176046751,0.8193736096090564,0,0
METER_000105,MFR_E,01,8.436380399689579,40.22652578341575,0,23.593531736652153,0.09182439304326391,0.12979280187302794,22.951327466913412,0.2886694231117673,18.05081916250373,-13.72254377,1,0,0,0,0,1,0,0,0,2,1,0,1,0,3,0.5872467496750176,,0.8622648439206372,0.07794494187178005,0,0,0.06404877537446642,0,0,0.1587772546773699,0,0,0.9327309041281517,0,0,0.9756912124522351,0,0,0.8799731243807805,0,0,0.6823996870772886,0,0,0.7068613295476371,0,0,0.6432883693039859,0,0,0.9316047710377321,0.9291198771733622,0.9448026828539531,1,1
METER_000106,MFR_B,01,2.6712436384948526,42.87843720505893,0,24.40732882985568,0.41362147447206865,0.0812343928290599,25.100434345396785,0.5378091888505452,453.505982754523,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7465660208613073,0.9253337078415138,0.7415429424277037,0.12065163988847265,0,0,0.04020236122091574,0,0,0.16575854258372247,0,0,0.9773122310531566,0,0,1,0,0,1,0,0,0.8792235770303134,0,0,0.8686352945430907,0,0,0.9221498867295924,0,0,0.9955502241505059,1,0.9743326852342598,0,0
METER_000107,MFR_C,01,3.134402055286955,1.4502098099004654,0,22.428655142146795,0.16243739110448552,0.025184811437711476,23.28888211784588,-0.122888162,146.26151201633922,-4.802098701,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7954958158688628,0.7817163675492167,0.7416159994252245,0.15384825515159709,0,0,0.01802591417526015,0,0,0.03149843521989592,0,0,0.9960771693903323,0,0,0.9119271109829036,0,0,0.9676770835968528,0,0,0.7408054787776494,0,0,0.7822744880940098,0,0,0.592458589119783,0,0,0.9725076199922184,0.96147077589166,1,0,0
METER_000108,MFR_D,01,6.142825455235488,10.863708197902449,0,29.499147480664785,0.9276009330782607,0.005059866105312978,28.219945290405658,0.7962521761108257,,-28.54741502,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.919931371520164,0.9197014346648715,0.8882656394413306,0.05560578105312929,0,0,0.084678360027231,0,0,0.266126549862323,,0,0.9050946609937918,0,0,0.8940034893004726,0,0,0.8097935691707476,0,0,0.9518995084555474,0,0,0.9180533211437866,0,0,1,0,0,0.8461610634219359,0.9509962655092132,0.7421159979955179,0,0
METER_000109,MFR_B,03,3.8354175060968547,17.493692081553846,0,21.398058205997643,0.6483899600290519,0.07275489071429901,22.86593548322864,0.9479778035547559,14.2731373998422,-94.67886685,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0.9268911995756643,0.7339089920337807,0.818554305245424,0.021291868672083485,0.04076141923865638,0.11844221774804128,0.006750153842236452,0.17451856005695812,0.031228679049156896,0.0019592851433652796,0.032265693269291955,0.0446386826805732,0.9437050502828973,0.9847314870890705,0.9258345060105243,0.9621632475929074,1,0.9695623533506779,0.8399693122324563,0.9487097565885096,1,0.9200378849129122,0.9901788900879092,0.7323128618337659,0.8227266302318473,1,0.8533121715498244,0.8585485668954799,1,0.6235975158313551,0.9261154265309992,0.9037468551995129,0.8458484982373727,0,0
METER_000110,MFR_A,03,2.0114587660870136,3.181553725117202,0,22.222998002788305,0.004284289134762256,0.12762040604305075,22.31298401331266,0.10945871076897107,53.79328082452801,-47.6678162,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.6840312549229287,0.8147985833231901,0.7052113338296457,0.05903679652824758,0.23164076741222206,0.059490060003943156,0.1378136647312478,0.007545531157888246,0.056635124858132505,0.17796581348327398,0.03995650401717027,0.1840506238160821,0.8327118967842277,0.9746390229311884,0.7868412737413142,0.8148440609032332,0.9465586622697202,0.810730247400157,0.7950007343999923,1,0.7132551342320533,0.8387630504492863,0.875081533719437,0.9613797472192376,0.7947187975253657,0.8367001445055511,0.9999612787347455,0.8584177778180895,0.7807025569399195,0.8243231796348803,0.9995851855441703,0.9586224530631068,1,0,0
METER_000111,MFR_B,03,3.154568423871912,29.000213569413557,0,21.45040433523968,3.717713849698364,0.010397634172886253,19.901872080926648,3.6946269871519712,125.61045839921732,-65.53059086,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0.7681601192645181,0.7152952668770809,0.8208771948875753,0.014526483614726199,0.1783040541958133,0.007147660815529045,0.048099222404053614,0.12093885350075936,0.0076502279270732575,0.18359271950816006,0.24654091999020247,0.023208033312054815,0.9986843852441901,0.9719357096899158,0.9567452460196969,1,1,0.928346744398565,0.926445840768532,0.9004644022689027,0.8059675567098115,0.9275302454227841,0.8225944446263496,0.97971297434342,0.8506555444231249,0.8249316970285698,0.9125530030479052,0.9042067736772554,0.7659879694063888,1,0.9223911976470497,0.9200636827365192,0.9821633179262156,0,0
METER_000112,MFR_B,03,0.4289807335903757,27.269944705848935,0,30.460277057194006,0.43014411999619423,0.037030436307468266,30.763850462821107,0.4959385657014679,226.22511750330094,2.8993278032090006,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8138187639124217,0.913361884916189,0.5481294559397172,0.05788874295889628,0.02868362217008198,0.1907469785721329,0.06589925621938875,0.06997534546510416,0.11524530529815835,0.12460130340963546,0.14972619401453488,0.05197269468040263,0.8830950121280999,0.9656296505688821,0.9741207279617717,0.8416541260692738,0.9889835539558831,0.9871523169532269,0.9206800684575268,0.9957930226746777,1,0.9757030653577792,0.8800763954652678,0.9237151504983973,1,0.8044214861332608,0.8729120221767106,1,0.9694715907228805,1,0.9878621716945244,1,0.968980546743542,0,0
METER_000113,MFR_E,02,8.45308345772984,46.73132199930941,0,22.537779437938916,0.2986815358059361,0.08499218375675834,23.810024324659068,0.30117923403755137,48.098086687816576,77.54307846581801,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0.6651263288820727,0.8246382716355799,0.9577476631402501,0.05200789645261278,0,0.0026060679811653093,0.023745847711812155,0,0.04838197745150582,0.2735169227102206,0,0.050476791660810295,0.9976485118769816,0,0.9979842229768234,0.911344404914462,0,0.9867182514486302,1,0,0.83286549250964,0.8421502592917123,0,0.8786123852150605,0.8298820885209186,0,0.7618608416866286,0.7594190984564098,0,0.8288538816613862,0.9713508128072695,0.9944037304481548,0.9097488235591905,1,1
METER_000114,MFR_D,02,,1,0,27.30022695441778,0.2515982688665375,0.028792545630454004,26.815472098920875,0.3236645295794484,807.8542809781662,-7.627004283,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0.7173307890269234,0.9374229439749906,0.7220370773173378,0.13288197192763548,0,0.09624354649430866,0.07006349589419904,0,0.05049697834020063,0.017012455375748022,0,0.08843222151996111,0.9919706327972219,0,0.9721198209992933,0.9421840225428695,0,1,1,0,0.9499108180680065,0.9972284988917555,0,0.9920135328042727,0.9624227777920549,0,1,0.943308018193321,0,1,0.9058435195445075,0.914344603998299,0.7376528547882328,0,0
METER_000115,MFR_D,01,1.1309167968543075,4.884387997974005,0,34.87852550615037,0.17294473235255203,0.011407454669663853,35.85560916951236,0.36017911658507407,15.051643940329548,13.070768870629548,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.9313951808223359,0.9123599911128476,0.8875771064022392,0.01935413434557282,0,0,0.0304186489980492,0,0,0.13147407427149668,0,0,0.9320408830534855,0,0,0.9449456286942606,0,0,0.9511934522653793,0,0,0.9792068601914514,0,0,1,0,0,1,0,0,0.8445211530018939,0.8351422923085091,0.8531722668516715,0,0
METER_000116,MFR_E,02,2.0603279175418945,35.110870808266114,0,24.625907898247075,7.055184186551276,0.11003218135153042,26.068277637839632,7.417352400261175,48.92858150962663,123.13041336029902,,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0.6826101371834853,0.6696773120902234,0.5806098655126547,0.001211246938373396,0,0.050279827812836755,0.13878031435706828,0,0.0003084812138449404,0.11104891111244745,0,0.17989751251458116,0.916647580084925,0,0.9617185092711001,0.9453002681316195,0,0.9945936436218877,0.863965922049267,0,0.9164305632733556,0.7844251728710027,0,0.9728203431816755,0.8549712763615567,0,1,0.7722870391774005,0,0.9802119081826332,0.8830464986502669,0.8456223488011992,0.8264476891263509,0,0
METER_000117,MFR_D,02,1.2304144573517282,22.208438018396315,0,30.560303400165786,0.3497127618169893,0.007915502389158297,30.600814224398544,0.15453021368269165,208.2626278505316,-95.24561359,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9233760110620405,0.6930481074316095,0.82314784508652,0.0703053732590099,0,0.10219900888911006,0.06011384714908713,0,0.028234344040792527,0.3077736126000166,0,0.09335160516920393,0.8778186185804989,0,0.8763595930797751,0.8907034517913733,0,0.9456167925763556,0.9267335866729538,0,0.95831294834351,0.6877145058921209,0,0.8165969910166451,0.6484850693334594,0,0.7962058257883123,0.6595313451699797,0,0.8289863747244949,0.8982447333497655,0.8157271017764117,0.8575233436655683,0,0
METER_000118,MFR_B,02,7.351113699310518,44.960016598498775,0,33.35677042046564,0.5200572665981483,0.1842244564278284,32.611567557417715,0.7530556625159714,104.95810377005144,9.588718841096535,0,0,0,0,0,0,0,1,0,0,3,0,0,2,2,0.8291202079233021,0.8348415553933137,0.780903530469677,0.03575896489295623,0,0.30584087905666346,0.08522019429932606,0,0.19456051545509248,0.023151204862120994,0,0.028509510136628603,0.931179659176405,0,0.7978046141639388,0.9198958417516186,0,0.7933065161509831,0.829053350927808,0,0.7039720318161382,0.8997559709095341,0,0.8557466320878842,0.9564519516716138,0,0.7791287558757695,0.858340907196384,0,0.8169370703243729,0.9797415315622721,0.9794899228780428,1,0,0
METER_000119,MFR_E,03,1.1305243633499256,1.177590566332565,0,30.135957800202068,2.0507057279273386,0.0994824849516962,31.306301334395194,1.9764495266820028,166.558239169494,57.21822874569992,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5483974129548015,0.4253222543728544,0.8850381590857169,0.03496362180113598,0.005228480994626497,0.09921566999052467,0.10315891938279936,0.12040420975938033,0.07302658218530132,0.02288741483442579,0.109940767382392,0.11780437704037666,0.9824559404728014,0.9396518293725901,0.9468995648527662,0.9512956293589094,0.9889545186118393,0.9306688504346654,1,0.8669397640530385,0.9144599596526376,0.9825521360299486,0.9805086481728429,0.8986608377794161,1,1,0.9639035718803659,0.9467341797173694,1,0.7631345464497671,0.9705668137729918,0.9016125586574164,1,0,0
METER_000120,MFR_C,01,9.051387996422593,18.174586118741402,0,24.9159934201113,1.0269081060294527,0.015081472780112628,26.08279578781225,0.7812384643796497,238.37858076051205,15.63548027881177,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0.6505449941309399,0.7487627879889555,0.7654606001702907,0.10985760212251124,0,0,0.0014993595471208222,0,0,0.05216216284887338,0,0,0.5902149713371438,0,0,0.5761935070278058,0,0,0.5952630417296221,0,0,0.8780954122994769,0,0,0.9454835348261985,0,0,0.8295432681494895,0,0,0.9392746623411775,0.8895177893598847,0.862017854497812,1,1
METER_000121,MFR_D,01,0.2461310318446941,16.83510514231734,0,28.210538794993067,0.45996524166812613,0.06904032871624761,26.95215761572709,0.7218135929373786,70.78880868413746,-81.33117679,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.7402051534323215,0.9036874249890388,0.5328066460113554,0.03740296798415869,0,0,0.10918716846789824,0,0,0.3174036805466501,0,0,0.9920736415840159,0,0,1,0,0,1,0,0,0.9786738244776171,0,0,0.9538267759600786,0,0,0.9773176531590628,0,0,0.9636278354078618,0.9892804442741775,,0,0
METER_000122,MFR_E,03,2.9925094559507053,1,0,18.563107034323274,2.286007620962242,0.12026567103458961,18.461357928646116,2.1478276119634323,26.754897804958738,96.43394019863256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.7117023499507145,0.8793331778534244,0.8762505873042595,0.021618127192531752,0.10997786467488636,0.0598226671209205,0.09537962376294974,0.021879491221053385,0.03473039766795988,0.20653262509050574,0.15192247857072697,0.0035687302460129014,0.9048802898208582,0.9871972868683062,0.9766191752529675,0.7582361207968151,0.9935866169491773,0.943360946991908,0.8771006292723476,1,0.9759566321547846,0.9757916699169675,0.9982585081085352,0.9420817957886884,0.9325675705166367,0.9925638135713157,0.9813300565218542,0.995603299622344,0.9656103899871356,0.9258157738857888,0.9999787881430269,1,1,0,0
METER_000123,MFR_B,01,,14.41127514890627,0,21.09978420925024,1.3851917780424738,0.008905750618294557,21.820606687133836,1.5847914020816523,118.32128088596232,41.950282049280155,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,0.803911274252377,0.9356775177621405,0.8895444808588262,0.03635780356903907,0,0,0.07651593183333692,0,0,0.1557308082637174,0,,0.8576491979249479,0,0,0.8640378258810555,0,0,0.8243154209669266,0,0,0.9688975752241951,0,0,1,0,0,0.9414212387064146,0,0,0.9353313008545141,0.9938062950042176,0.915565719980675,0,0
METER_000124,MFR_A,02,8.622375817466953,18.807586493058157,0,21.976624091840407,0.2586418610198685,0.0010857773939887201,22.75278750986541,0.4744321008833416,82.89203634552705,13.430887845763111,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.7886620689685433,0.8853187818740308,0.7487540619410499,0.0963533504368884,0,0.04945811905788384,0.12137719509884241,0,0.1786414863250948,0.2252414942449424,0,0.24900535402441384,0.7428484586404286,0,0.9713995132468407,0.7879208709017763,0,0.9707592625779726,0.697536489054384,0,0.9844492856102025,0.9203911428435942,0,0.9725831198686699,0.9336995972639852,0,0.9976793710202775,0.7935169036335981,0,1,0.970962515333319,0.9751023619719033,1,1,1
METER_000125,MFR_B,03,2.4160204009001323,9.579580922905501,1,36.20306060087141,1.0320916555253352,0.007831913743655362,35.913866416068075,1.420770140949858,148.1261100836051,-69.09244261,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.3303416200761919,0.6702113351818728,0.37898343018175656,0.1265503063142842,0.03654735169452756,0.1195903508078555,0.16107199549842108,0.25795057503106267,0.13812114773384457,0.32008692652260357,0.022688037060553775,0.010789664757666712,0.8607010010267473,0.7777407344582925,0.9188636584463598,0.8616584390668293,0.787840045582906,0.9573570313275652,0.8325239532128258,0.7709853602893373,0.8557091538689533,0.9015825278473045,0.9956825253685813,0.860287764798266,0.9178561929129423,0.990746951897936,0.8969252390284732,0.9663019036539835,0.9351578852859538,0.6516729887006003,0.8092735897393405,0.7637868737325,0.8321805407989342,0,1
METER_000126,MFR_C,02,12,15.415165688780256,1,20.937077428723665,2.5561685000781673,0.009598690655420121,19.97845031453499,2.8032420779752685,71.68534765741394,114.55844736164538,1,1,0,0,0,0,,0,0,0,1,0,0,0,1,0.5988021396698124,0.3664938825635822,0.6379631573834917,0.01250958141162,0,0.014166496682011238,0.012919756773074527,0,0.014730716089175611,0.10005644123413687,0,0.006875158446476045,0.8883095842579071,0,,0.9306359168591524,0,0.9155830639168882,0.9272168800917098,0,1,0.7995294088445386,0,0.9253647799818578,0.8398796623635959,0,0.8574025392214869,0.939587742893756,0,0.9480488051417346,0.9124630798503897,1,0.8250546439428996,1,1
METER_000127,MFR_D,02,5.916421458482457,20.452331282544197,0,20.86261624369085,0.6860938706372052,0.009585078723769907,22.433294630193746,0.9467597473273908,166.65976873933838,29.33784836070802,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0.8176073202915891,0.5464235359509563,0.79122072260556,0.06739115806314169,0,0.20377775866397232,0.1813249836698836,0,0.035802931687742214,0.008416115057685549,0,0.012221593192190155,0.9621950675107734,0,0.9546692767839664,0.9378370746932864,0,1,0.9052924390516189,0,1,0.8815391747751785,0,0.8773160831895713,0.890269379097814,0,0.818907705948686,0.8460731363871783,0,0.9219309754559275,0.9426018212946387,1,1,0,0
METER_000128,MFR_E,01,10.161396326025951,,0,19.780395098755083,1.3228028985756497,0.03905131969658129,19.869767864975778,1.5587348852261047,232.29661423625174,22.294115084298603,1,1,0,0,0,0,0,0,0,1,3,0,0,1,2,0.9612518351890346,0.9895165366707405,0.9785314594012677,0.15305748722066323,0,0,0.08518351226363116,0,0,0.0690757382586162,0,0,0.9922573278642275,0,0,0.9919863683471163,0,0,0.9911636389206668,0,,0.9664168861071017,0,0,0.9867285589784116,0,0,0.9109950628341136,0,0,0.9645248742574238,0.9133822223429643,0.9592931795787367,1,1
METER_000129,MFR_A,01,9.696515568480892,107.20892366185087,1,27.799058809653804,3.5440432420539474,0.00795151764132191,27.620416081024274,3.589174894489533,138.4627857118973,29.279003849652668,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.5819885642600696,0.4158320442836981,0.5357283027328789,0.0017321416377020862,0,0,0.12674703671001145,0,0,0.09359374922772931,0,0,0.9355761474976443,0,0,0.9238304841322159,0,0,0.8821399594123666,0,0,0.9939814699205415,0,0,0.9955264554571267,0,0,1,0,0,0.9424054252032859,0.9300921394113791,1,1,1
METER_000130,MFR_C,03,8.181996384394305,8.38261415072732,0,25.713106963344416,1.172519813035827,0.15279514610604836,25.124872427234337,1.443594674656179,136.1231685860343,47.90271702368279,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.9068054316239972,0.9162676243636019,0.7145236050991568,0.016044781643328114,0.1022147633811737,0.013810389415395134,0.022673209769378498,0.12553190220567645,0.05060004115162741,0.10809905811262174,0.006083762219642141,0.10058327178142834,0.9456049935631722,0.9637071574467113,0.9116709540553376,0.963431851581937,0.9912712691171971,0.9187585895338338,1,0.8720005001671591,0.8479792618473059,0.9796765309531701,0.7322435811421455,0.8762810493934816,1,0.8276834179639128,0.8458444560185013,0.8735650441803035,0.6837269516406903,0.8952331691819785,0.9247783893664601,0.8911692551499197,0.9052178220075874,1,1
