district,sample,day,time,predicted,true
幸福村1社,1,Day3,12:00,0.7672,0.629
幸福村1社,1,Day3,12:15,0.7309,0.714
幸福村1社,1,Day3,12:30,0.7755,0.941
幸福村1社,1,Day3,12:45,0.7854,0.934
幸福村1社,1,Day3,13:00,0.7407,0.652
幸福村1社,1,Day3,13:15,0.735,0.681
幸福村1社,1,Day3,13:30,0.7375,0.658
幸福村1社,1,Day3,13:45,0.7461,0.722
幸福村1社,1,Day3,14:00,0.7331,0.653
幸福村1社,1,Day3,14:15,0.7258,0.612
幸福村1社,1,Day3,14:30,0.7751,0.611
幸福村1社,1,Day3,14:45,0.7638,0.957
幸福村1社,1,Day3,15:00,0.7508,0.964
幸福村1社,1,Day3,15:15,0.7333,0.578
幸福村1社,1,Day3,15:30,0.7759,0.594
幸福村1社,1,Day3,15:45,0.7457,0.58
幸福村1社,1,Day3,16:00,0.794,0.639
幸福村1社,1,Day3,16:15,0.7763,0.634
幸福村1社,1,Day3,16:30,0.8395,0.575
幸福村1社,1,Day3,16:45,0.8402,0.587
幸福村1社,1,Day3,17:00,0.8495,0.933
幸福村1社,1,Day3,17:15,0.8455,0.599
幸福村1社,1,Day3,17:30,0.8518,0.869
幸福村1社,1,Day3,17:45,0.8739,0.992
幸福村1社,1,Day3,18:00,0.8701,0.898
幸福村1社,1,Day3,18:15,0.8738,0.772
幸福村1社,1,Day3,18:30,0.873,0.97
幸福村1社,1,Day3,18:45,0.8461,0.997
幸福村1社,1,Day3,19:00,0.8475,0.983
幸福村1社,1,Day3,19:15,0.866,0.715
幸福村1社,1,Day3,19:30,0.8678,0.945
幸福村1社,1,Day3,19:45,0.8615,0.944
幸福村1社,1,Day3,20:00,0.8707,0.929
幸福村1社,1,Day3,20:15,0.858,0.813
幸福村1社,1,Day3,20:30,0.8694,0.791
幸福村1社,1,Day3,20:45,0.8501,0.851
幸福村1社,1,Day3,21:00,0.8278,0.849
幸福村1社,1,Day3,21:15,0.8153,0.871
幸福村1社,1,Day3,21:30,0.8224,0.765
幸福村1社,1,Day3,21:45,0.8095,0.833
幸福村1社,1,Day3,22:00,0.8054,0.821
幸福村1社,1,Day3,22:15,0.7692,0.843
幸福村1社,1,Day3,22:30,0.7509,0.71
幸福村1社,1,Day3,22:45,0.7368,0.688
幸福村1社,1,Day3,23:00,0.7111,0.681
幸福村1社,1,Day3,23:15,0.7047,0.642
幸福村1社,1,Day3,23:30,0.7025,0.648
幸福村1社,1,Day3,23:45,0.7037,0.653
幸福村1社,2,Day1,00:00,0.7412,0.809
幸福村1社,2,Day1,00:15,0.7286,0.823
幸福村1社,2,Day1,00:30,0.7456,0.754
幸福村1社,2,Day1,00:45,0.7045,0.751
幸福村1社,2,Day1,01:00,0.7157,0.765
幸福村1社,2,Day1,01:15,0.7125,0.737
幸福村1社,2,Day1,01:30,0.6988,0.769
幸福村1社,2,Day1,01:45,0.6949,0.778
幸福村1社,2,Day1,02:00,0.6972,0.702
幸福村1社,2,Day1,02:15,0.6973,0.783
幸福村1社,2,Day1,02:30,0.6829,0.711
幸福村1社,2,Day1,02:45,0.7073,0.751
幸福村1社,2,Day1,03:00,0.6897,0.799
幸福村1社,2,Day1,03:15,0.6911,0.697
幸福村1社,2,Day1,03:30,0.6861,0.808
幸福村1社,2,Day1,03:45,0.7044,0.85
幸福村1社,2,Day1,04:00,0.6794,0.692
幸福村1社,2,Day1,04:15,0.6871,0.761
幸福村1社,2,Day1,04:30,0.6859,0.686
幸福村1社,2,Day1,04:45,0.6657,0.704
幸福村1社,2,Day1,05:00,0.6807,0.829
幸福村1社,2,Day1,05:15,0.6803,0.728
幸福村1社,2,Day1,05:30,0.6697,0.742
幸福村1社,2,Day1,05:45,0.6636,0.709
幸福村1社,2,Day1,06:00,0.6806,0.728
幸福村1社,2,Day1,06:15,0.6929,0.677
幸福村1社,2,Day1,06:30,0.7291,0.82
幸福村1社,2,Day1,06:45,0.7409,0.77
幸福村1社,2,Day1,07:00,0.773,0.951
幸福村1社,2,Day1,07:15,0.7919,0.815
幸福村1社,2,Day1,07:30,0.8293,0.715
幸福村1社,2,Day1,07:45,0.8462,0.983
幸福村1社,2,Day1,08:00,0.8437,0.998
幸福村1社,2,Day1,08:15,0.8849,0.814
幸福村1社,2,Day1,08:30,0.9385,0.868
幸福村1社,2,Day1,08:45,0.9485,0.882
幸福村1社,2,Day1,09:00,0.9442,0.916
幸福村1社,2,Day1,09:15,0.9483,0.873
幸福村1社,2,Day1,09:30,0.931,0.981
幸福村1社,2,Day1,09:45,0.9149,0.999
幸福村1社,2,Day1,10:00,0.9174,0.997
幸福村1社,2,Day1,10:15,0.8868,0.998
幸福村1社,2,Day1,10:30,0.8772,0.77
幸福村1社,2,Day1,10:45,0.8833,0.88
幸福村1社,2,Day1,11:00,0.828,0.931
幸福村1社,2,Day1,11:15,0.8309,0.992
幸福村1社,2,Day1,11:30,0.8295,0.998
幸福村1社,2,Day1,11:45,0.8169,0.8
幸福村1社,2,Day1,12:00,0.8074,0.711
幸福村1社,2,Day1,12:15,0.7961,0.72
幸福村1社,2,Day1,12:30,0.8019,0.717
幸福村1社,2,Day1,12:45,0.7891,0.689
幸福村1社,2,Day1,13:00,0.7982,0.858
幸福村1社,2,Day1,13:15,0.8091,0.724
幸福村1社,2,Day1,13:30,0.8054,0.659
幸福村1社,2,Day1,13:45,0.8143,0.725
幸福村1社,2,Day1,14:00,0.8111,0.65
幸福村1社,2,Day1,14:15,0.8117,0.988
幸福村1社,2,Day1,14:30,0.8212,0.992
幸福村1社,2,Day1,14:45,0.8155,0.99
幸福村1社,2,Day1,15:00,0.8072,0.677
幸福村1社,2,Day1,15:15,0.8115,0.661
幸福村1社,2,Day1,15:30,0.808,0.984
幸福村1社,2,Day1,15:45,0.7971,0.631
幸福村1社,2,Day1,16:00,0.8156,0.906
幸福村1社,2,Day1,16:15,0.8272,0.63
幸福村1社,2,Day1,16:30,0.8648,0.979
幸福村1社,2,Day1,16:45,0.8946,0.691
幸福村1社,2,Day1,17:00,0.8777,0.613
幸福村1社,2,Day1,17:15,0.8986,0.647
幸福村1社,2,Day1,17:30,0.8848,0.709
幸福村1社,2,Day1,17:45,0.9088,0.692
幸福村1社,2,Day1,18:00,0.9039,0.987
幸福村1社,2,Day1,18:15,0.9233,0.759
幸福村1社,2,Day1,18:30,0.8981,0.969
幸福村1社,2,Day1,18:45,0.8955,0.609
幸福村1社,2,Day1,19:00,0.8902,0.966
幸福村1社,2,Day1,19:15,0.9032,0.626
幸福村1社,2,Day1,19:30,0.9142,0.671
幸福村1社,2,Day1,19:45,0.9216,0.992
幸福村1社,2,Day1,20:00,0.9089,0.979
幸福村1社,2,Day1,20:15,0.9164,0.769
幸福村1社,2,Day1,20:30,0.9021,0.897
幸福村1社,2,Day1,20:45,0.8885,0.836
幸福村1社,2,Day1,21:00,0.8827,0.848
幸福村1社,2,Day1,21:15,0.8774,0.799
幸福村1社,2,Day1,21:30,0.8794,0.838
幸福村1社,2,Day1,21:45,0.8515,0.803
幸福村1社,2,Day1,22:00,0.8357,0.662
幸福村1社,2,Day1,22:15,0.826,0.717
幸福村1社,2,Day1,22:30,0.8179,0.732
幸福村1社,2,Day1,22:45,0.807,0.674
幸福村1社,2,Day1,23:00,0.7886,0.662
幸福村1社,2,Day1,23:15,0.7773,0.682
幸福村1社,2,Day1,23:30,0.7792,0.634
幸福村1社,2,Day1,23:45,0.7565,0.677
幸福村1社,2,Day2,00:00,0.7454,0.656
幸福村1社,2,Day2,00:15,0.7349,0.605
幸福村1社,2,Day2,00:30,0.7369,0.623
幸福村1社,2,Day2,00:45,0.7268,0.658
幸福村1社,2,Day2,01:00,0.7225,0.654
幸福村1社,2,Day2,01:15,0.7184,0.662
幸福村1社,2,Day2,01:30,0.6984,0.636
幸福村1社,2,Day2,01:45,0.6922,0.622
幸福村1社,2,Day2,02:00,0.6978,0.648
幸福村1社,2,Day2,02:15,0.7085,0.675
幸福村1社,2,Day2,02:30,0.6991,0.68
幸福村1社,2,Day2,02:45,0.7029,0.695
幸福村1社,2,Day2,03:00,0.7031,0.695
幸福村1社,2,Day2,03:15,0.6994,0.646
幸福村1社,2,Day2,03:30,0.6912,0.703
幸福村1社,2,Day2,03:45,0.6967,0.701
幸福村1社,2,Day2,04:00,0.6927,0.652
幸福村1社,2,Day2,04:15,0.6895,0.639
幸福村1社,2,Day2,04:30,0.6911,0.661
幸福村1社,2,Day2,04:45,0.6799,0.74
幸福村1社,2,Day2,05:00,0.6894,0.667
幸福村1社,2,Day2,05:15,0.6721,0.699
幸福村1社,2,Day2,05:30,0.6827,0.673
幸福村1社,2,Day2,05:45,0.6794,0.615
幸福村1社,2,Day2,06:00,0.6855,0.731
幸福村1社,2,Day2,06:15,0.6824,0.692
幸福村1社,2,Day2,06:30,0.7366,0.941
幸福村1社,2,Day2,06:45,0.7533,0.963
幸福村1社,2,Day2,07:00,0.7709,0.963
幸福村1社,2,Day2,07:15,0.7759,0.702
幸福村1社,2,Day2,07:30,0.8286,0.973
幸福村1社,2,Day2,07:45,0.8663,0.959
幸福村1社,2,Day2,08:00,0.8507,0.993
幸福村1社,2,Day2,08:15,0.9083,0.964
幸福村1社,2,Day2,08:30,0.9458,0.998
幸福村1社,2,Day2,08:45,0.9436,0.954
幸福村1社,2,Day2,09:00,0.9471,0.998
幸福村1社,2,Day2,09:15,0.9419,0.986
幸福村1社,2,Day2,09:30,0.9283,0.64
幸福村1社,2,Day2,09:45,0.9303,0.953
幸福村1社,2,Day2,10:00,0.9114,0.907
幸福村1社,2,Day2,10:15,0.866,0.715
幸福村1社,2,Day2,10:30,0.8542,0.868
幸福村1社,2,Day2,10:45,0.8776,0.995
幸福村1社,2,Day2,11:00,0.7912,0.865
幸福村1社,2,Day2,11:15,0.812,0.663
幸福村1社,2,Day2,11:30,0.8049,0.743
幸福村1社,2,Day2,11:45,0.7875,0.623
幸福村1社,2,Day2,12:00,0.7961,0.621
幸福村1社,2,Day2,12:15,0.7839,0.954
幸福村1社,2,Day2,12:30,0.7956,0.691
幸福村1社,2,Day2,12:45,0.796,0.698
幸福村1社,2,Day2,13:00,0.7636,0.646
幸福村1社,2,Day2,13:15,0.7754,0.635
幸福村1社,2,Day2,13:30,0.777,0.622
幸福村1社,2,Day2,13:45,0.7994,0.665
幸福村1社,2,Day2,14:00,0.7882,0.612
幸福村1社,2,Day2,14:15,0.8006,0.685
幸福村1社,2,Day2,14:30,0.8078,0.724
幸福村1社,2,Day2,14:45,0.8111,0.668
幸福村1社,2,Day2,15:00,0.7918,0.96
幸福村1社,2,Day2,15:15,0.8121,0.676
幸福村1社,2,Day2,15:30,0.7822,0.897
幸福村1社,2,Day2,15:45,0.788,0.962
幸福村1社,2,Day2,16:00,0.7887,0.76
幸福村1社,2,Day2,16:15,0.8037,0.759
幸福村1社,2,Day2,16:30,0.8322,0.912
幸福村1社,2,Day2,16:45,0.8548,0.647
幸福村1社,2,Day2,17:00,0.8741,0.947
幸福村1社,2,Day2,17:15,0.8899,0.983
幸福村1社,2,Day2,17:30,0.9039,0.992
幸福村1社,2,Day2,17:45,0.8962,0.952
幸福村1社,2,Day2,18:00,0.8944,0.988
幸福村1社,2,Day2,18:15,0.9084,0.979
幸福村1社,2,Day2,18:30,0.9029,0.993
幸福村1社,2,Day2,18:45,0.8932,0.994
幸福村1社,2,Day2,19:00,0.8794,0.986
幸福村1社,2,Day2,19:15,0.9129,0.991
幸福村1社,2,Day2,19:30,0.9172,0.943
幸福村1社,2,Day2,19:45,0.9003,0.82
幸福村1社,2,Day2,20:00,0.9026,0.86
幸福村1社,2,Day2,20:15,0.9157,0.911
幸福村1社,2,Day2,20:30,0.8892,0.867
幸福村1社,2,Day2,20:45,0.8933,0.788
幸福村1社,2,Day2,21:00,0.8895,0.887
幸福村1社,2,Day2,21:15,0.8751,0.858
幸福村1社,2,Day2,21:30,0.8573,0.979
幸福村1社,2,Day2,21:45,0.8571,0.795
幸福村1社,2,Day2,22:00,0.8351,0.855
幸福村1社,2,Day2,22:15,0.8282,0.848
幸福村1社,2,Day2,22:30,0.8201,0.75
幸福村1社,2,Day2,22:45,0.7985,0.834
幸福村1社,2,Day2,23:00,0.7941,0.858
幸福村1社,2,Day2,23:15,0.7835,0.916
幸福村1社,2,Day2,23:30,0.7732,0.757
幸福村1社,2,Day2,23:45,0.7526,0.691
幸福村1社,2,Day3,00:00,0.7465,0.82
幸福村1社,2,Day3,00:15,0.7364,0.742
幸福村1社,2,Day3,00:30,0.7382,0.759
幸福村1社,2,Day3,00:45,0.7187,0.728
幸福村1社,2,Day3,01:00,0.723,0.725
幸福村1社,2,Day3,01:15,0.7251,0.716
幸福村1社,2,Day3,01:30,0.7002,0.676
幸福村1社,2,Day3,01:45,0.697,0.735
幸福村1社,2,Day3,02:00,0.7011,0.766
幸福村1社,2,Day3,02:15,0.693,0.702
幸福村1社,2,Day3,02:30,0.6912,0.742
幸福村1社,2,Day3,02:45,0.6962,0.762
幸福村1社,2,Day3,03:00,0.6955,0.791
幸福村1社,2,Day3,03:15,0.6821,0.729
幸福村1社,2,Day3,03:30,0.6931,0.786
幸福村1社,2,Day3,03:45,0.7033,0.809
幸福村1社,2,Day3,04:00,0.6804,0.685
幸福村1社,2,Day3,04:15,0.6875,0.795
幸福村1社,2,Day3,04:30,0.6936,0.784
幸福村1社,2,Day3,04:45,0.6795,0.738
幸福村1社,2,Day3,05:00,0.6833,0.879
幸福村1社,2,Day3,05:15,0.6817,0.721
幸福村1社,2,Day3,05:30,0.6782,0.749
幸福村1社,2,Day3,05:45,0.6831,0.795
幸福村1社,2,Day3,06:00,0.6921,0.889
幸福村1社,2,Day3,06:15,0.6984,0.721
幸福村1社,2,Day3,06:30,0.7375,0.712
幸福村1社,2,Day3,06:45,0.7398,0.976
幸福村1社,2,Day3,07:00,0.7718,0.784
幸福村1社,2,Day3,07:15,0.7922,0.995
幸福村1社,2,Day3,07:30,0.8404,0.821
幸福村1社,2,Day3,07:45,0.8541,0.969
幸福村1社,2,Day3,08:00,0.8599,0.986
幸福村1社,2,Day3,08:15,0.9136,0.994
幸福村1社,2,Day3,08:30,0.9302,0.993
幸福村1社,2,Day3,08:45,0.9456,0.994
幸福村1社,2,Day3,09:00,0.9527,0.988
幸福村1社,2,Day3,09:15,0.9413,0.978
幸福村1社,2,Day3,09:30,0.9405,0.991
幸福村1社,2,Day3,09:45,0.9326,0.958
幸福村1社,2,Day3,10:00,0.9082,0.998
幸福村1社,2,Day3,10:15,0.8744,0.798
幸福村1社,2,Day3,10:30,0.8541,0.967
幸福村1社,2,Day3,10:45,0.8697,0.987
幸福村1社,2,Day3,11:00,0.8029,0.842
幸福村1社,2,Day3,11:15,0.8126,0.73
幸福村1社,2,Day3,11:30,0.7908,0.76
幸福村1社,2,Day3,11:45,0.8064,0.707
幸福村1社,2,Day3,12:00,0.8003,0.673
幸福村1社,2,Day3,12:15,0.7762,0.696
幸福村1社,2,Day3,12:30,0.7916,0.739
幸福村1社,2,Day3,12:45,0.7914,0.758
幸福村1社,2,Day3,13:00,0.7882,0.701
幸福村1社,2,Day3,13:15,0.7863,0.959
幸福村1社,2,Day3,13:30,0.7879,0.884
幸福村1社,2,Day3,13:45,0.7843,0.827
幸福村1社,2,Day3,14:00,0.7804,0.751
幸福村1社,2,Day3,14:15,0.7872,0.725
幸福村1社,2,Day3,14:30,0.8109,0.997
幸福村1社,2,Day3,14:45,0.7943,0.716
幸福村1社,2,Day3,15:00,0.7936,0.792
幸福村1社,2,Day3,15:15,0.8096,0.686
幸福村1社,2,Day3,15:30,0.8127,0.683
幸福村1社,2,Day3,15:45,0.7971,0.88
幸福村1社,2,Day3,16:00,0.8146,0.93
幸福村1社,2,Day3,16:15,0.8151,0.943
幸福村1社,2,Day3,16:30,0.8587,0.95
幸福村1社,2,Day3,16:45,0.8886,0.985
幸福村1社,2,Day3,17:00,0.8825,0.81
幸福村1社,2,Day3,17:15,0.8878,0.916
幸福村1社,2,Day3,17:30,0.908,0.979
幸福村1社,2,Day3,17:45,0.9074,0.865
幸福村1社,2,Day3,18:00,0.912,0.999
幸福村1社,2,Day3,18:15,0.9112,0.994
幸福村1社,2,Day3,18:30,0.9178,0.999
幸福村1社,2,Day3,18:45,0.8923,0.997
幸福村1社,2,Day3,19:00,0.8879,0.795
幸福村1社,2,Day3,19:15,0.9096,0.787
幸福村1社,2,Day3,19:30,0.8944,0.781
幸福村1社,2,Day3,19:45,0.9101,0.835
幸福村1社,2,Day3,20:00,0.9098,0.904
幸福村1社,2,Day3,20:15,0.895,0.923
幸福村1社,2,Day3,20:30,0.904,0.9
幸福村1社,2,Day3,20:45,0.8877,0.797
幸福村1社,2,Day3,21:00,0.8731,0.911
幸福村1社,2,Day3,21:15,0.8712,0.82
幸福村1社,2,Day3,21:30,0.8716,0.921
幸福村1社,2,Day3,21:45,0.862,0.979
幸福村1社,2,Day3,22:00,0.8407,0.937
幸福村1社,2,Day3,22:15,0.8364,0.96
幸福村1社,2,Day3,22:30,0.8177,0.875
幸福村1社,2,Day3,22:45,0.7948,0.947
幸福村1社,2,Day3,23:00,0.7878,0.967
幸福村1社,2,Day3,23:15,0.7749,0.95
幸福村1社,2,Day3,23:30,0.7705,0.953
幸福村1社,2,Day3,23:45,0.7603,0.907
