district,sample,day,time,predicted,true
幸福村4社,1,Day3,14:15,1.0,1.0
幸福村4社,1,Day3,14:30,1.0,1.0
幸福村4社,1,Day3,14:45,1.0,1.0
幸福村4社,1,Day3,15:00,1.0,1.0
幸福村4社,1,Day3,15:15,1.0,1.0
幸福村4社,1,Day3,15:30,1.0,1.0
幸福村4社,1,Day3,15:45,1.0,1.0
幸福村4社,1,Day3,16:00,1.0,1.0
幸福村4社,1,Day3,16:15,1.0,1.0
幸福村4社,1,Day3,16:30,1.0,1.0
幸福村4社,1,Day3,16:45,1.0,1.0
幸福村4社,1,Day3,17:00,1.0,1.0
幸福村4社,1,Day3,17:15,1.0,1.0
幸福村4社,1,Day3,17:30,1.0,1.0
幸福村4社,1,Day3,17:45,1.0,1.0
幸福村4社,1,Day3,18:00,1.0,1.0
幸福村4社,1,Day3,18:15,1.0,1.0
幸福村4社,1,Day3,18:30,1.0,1.0
幸福村4社,1,Day3,18:45,1.0,1.0
幸福村4社,1,Day3,19:00,1.0,1.0
幸福村4社,1,Day3,19:15,1.0,1.0
幸福村4社,1,Day3,19:30,1.0,1.0
幸福村4社,1,Day3,19:45,1.0,1.0
幸福村4社,1,Day3,20:00,1.0,1.0
幸福村4社,1,Day3,20:15,1.0,1.0
幸福村4社,1,Day3,20:30,1.0,1.0
幸福村4社,1,Day3,20:45,1.0,1.0
幸福村4社,1,Day3,21:00,1.0,1.0
幸福村4社,1,Day3,21:15,1.0,1.0
幸福村4社,1,Day3,21:30,1.0,1.0
幸福村4社,1,Day3,21:45,1.0,1.0
幸福村4社,1,Day3,22:00,1.0,1.0
幸福村4社,1,Day3,22:15,1.0,1.0
幸福村4社,1,Day3,22:30,1.0,1.0
幸福村4社,1,Day3,22:45,1.0,1.0
幸福村4社,1,Day3,23:00,1.0,1.0
幸福村4社,1,Day3,23:15,1.0,1.0
幸福村4社,1,Day3,23:30,1.0,1.0
幸福村4社,1,Day3,23:45,1.0,1.0
幸福村1社,2,Day1,00:00,0.8615,0.968
幸福村1社,2,Day1,00:15,0.8552,0.9322
幸福村1社,2,Day1,00:30,0.8421,0.9459
幸福村1社,2,Day1,00:45,0.8453,0.927
幸福村1社,2,Day1,01:00,0.8517,0.9643
幸福村1社,2,Day1,01:15,0.8399,0.9855
幸福村1社,2,Day1,01:30,0.8429,0.9908
幸福村1社,2,Day1,01:45,0.8607,0.9643
幸福村1社,2,Day1,02:00,0.8333,0.3214
幸福村1社,2,Day1,02:15,0.859,0.9932
幸福村1社,2,Day1,02:30,0.8519,0.3049
幸福村1社,2,Day1,02:45,0.8562,0.9931
幸福村1社,2,Day1,03:00,0.8685,0.6743
幸福村1社,2,Day1,03:15,0.8834,0.9911
幸福村1社,2,Day1,03:30,0.8291,0.3049
幸福村1社,2,Day1,03:45,0.9099,0.9909
幸福村1社,2,Day1,04:00,0.8418,0.9921
幸福村1社,2,Day1,04:15,0.9239,0.9863
幸福村1社,2,Day1,04:30,0.8691,0.9692
幸福村1社,2,Day1,04:45,0.8818,0.982
幸福村1社,2,Day1,05:00,0.8785,0.9884
幸福村1社,2,Day1,05:15,0.8603,0.2667
幸福村1社,2,Day1,05:30,0.8743,0.9933
幸福村1社,2,Day1,05:45,0.8324,0.2667
幸福村1社,2,Day1,06:00,0.9137,0.9921
幸福村1社,2,Day1,06:15,0.8528,0.7159
幸福村1社,2,Day1,06:30,0.9047,0.9912
幸福村1社,2,Day1,06:45,0.8756,0.2833
幸福村1社,2,Day1,07:00,0.9186,0.9978
幸福村1社,2,Day1,07:15,0.8711,0.9659
幸福村1社,2,Day1,07:30,0.8643,0.9439
幸福村1社,2,Day1,07:45,0.9026,0.9381
幸福村1社,2,Day1,08:00,0.8733,0.9257
幸福村1社,2,Day1,08:15,0.8998,0.8947
幸福村1社,2,Day1,08:30,0.9188,0.8571
幸福村1社,2,Day1,08:45,0.9261,0.9469
幸福村1社,2,Day1,09:00,0.9197,0.5
幸福村1社,2,Day1,09:15,0.9403,0.8171
幸福村1社,2,Day1,09:30,0.8763,0.9444
幸福村1社,2,Day1,09:45,0.8555,0.5059
幸福村1社,2,Day1,10:00,0.8461,0.8895
幸福村1社,2,Day1,10:15,0.8335,0.9114
幸福村1社,2,Day1,10:30,0.8568,0.5667
幸福村1社,2,Day1,10:45,0.8468,0.6893
幸福村1社,2,Day1,11:00,0.8433,0.5063
幸福村1社,2,Day1,11:15,0.8727,0.9315
幸福村1社,2,Day1,11:30,0.8407,0.4583
幸福村1社,2,Day1,11:45,0.8079,0.087
幸福村1社,2,Day1,12:00,0.8296,0.5181
幸福村1社,2,Day1,12:15,0.8348,0.6667
幸福村1社,2,Day1,12:30,0.8318,0.6395
幸福村1社,2,Day1,12:45,0.8232,0.6389
幸福村1社,2,Day1,13:00,0.8034,0.6667
幸福村1社,2,Day1,13:15,0.7756,0.8843
幸福村1社,2,Day1,13:30,0.8511,0.7989
幸福村1社,2,Day1,13:45,0.8121,0.6321
幸福村1社,2,Day1,14:00,0.8177,0.9065
幸福村1社,2,Day1,14:15,0.7847,0.6723
幸福村1社,2,Day1,14:30,0.8021,0.5938
幸福村1社,2,Day1,14:45,0.7801,0.6429
幸福村1社,2,Day1,15:00,0.8121,0.675
幸福村1社,2,Day1,15:15,0.8178,0.7877
幸福村1社,2,Day1,15:30,0.7902,0.5
幸福村1社,2,Day1,15:45,0.8239,0.7288
幸福村1社,2,Day1,16:00,0.7989,0.8843
幸福村1社,2,Day1,16:15,0.8168,0.5938
幸福村1社,2,Day1,16:30,0.8122,0.5181
幸福村1社,2,Day1,16:45,0.8383,0.747
幸福村1社,2,Day1,17:00,0.8902,0.8125
幸福村1社,2,Day1,17:15,0.8573,0.7468
幸福村1社,2,Day1,17:30,0.8566,0.8133
幸福村1社,2,Day1,17:45,0.8491,0.9297
幸福村1社,2,Day1,18:00,0.87,0.9344
幸福村1社,2,Day1,18:15,0.8786,0.8754
幸福村1社,2,Day1,18:30,0.8286,0.6478
幸福村1社,2,Day1,18:45,0.8537,0.9929
幸福村1社,2,Day1,19:00,0.8358,0.9829
幸福村1社,2,Day1,19:15,0.8425,0.9901
幸福村1社,2,Day1,19:30,0.831,0.9898
幸福村1社,2,Day1,19:45,0.825,0.5903
幸福村1社,2,Day1,20:00,0.8231,0.9162
幸福村1社,2,Day1,20:15,0.7891,0.6821
幸福村1社,2,Day1,20:30,0.7966,0.8993
幸福村1社,2,Day1,20:45,0.7729,0.7085
幸福村1社,2,Day1,21:00,0.8147,0.9238
幸福村1社,2,Day1,21:15,0.8112,0.6182
幸福村1社,2,Day1,21:30,0.8249,0.9153
幸福村1社,2,Day1,21:45,0.7855,0.6538
幸福村1社,2,Day1,22:00,0.8612,0.8905
幸福村1社,2,Day1,22:15,0.8378,0.6561
幸福村1社,2,Day1,22:30,0.8766,0.972
幸福村1社,2,Day1,22:45,0.8115,0.9542
幸福村1社,2,Day1,23:00,0.8752,0.9563
幸福村1社,2,Day1,23:15,0.7989,0.9594
幸福村1社,2,Day1,23:30,0.8441,0.9615
幸福村1社,2,Day1,23:45,0.8507,0.8917
幸福村1社,2,Day2,00:00,0.8615,0.6914
幸福村1社,2,Day2,00:15,0.8708,0.9398
幸福村1社,2,Day2,00:30,0.8795,0.8411
幸福村1社,2,Day2,00:45,0.8828,0.9872
幸福村1社,2,Day2,01:00,0.8565,0.5538
幸福村1社,2,Day2,01:15,0.8655,0.9881
幸福村1社,2,Day2,01:30,0.8699,0.6968
幸福村1社,2,Day2,01:45,0.8686,0.9845
幸福村1社,2,Day2,02:00,0.8686,0.9845
幸福村1社,2,Day2,02:15,0.8705,0.9873
幸福村1社,2,Day2,02:30,0.8813,0.9845
幸福村1社,2,Day2,02:45,0.8812,0.9808
幸福村1社,2,Day2,03:00,0.885,0.9897
幸福村1社,2,Day2,03:15,0.89,0.6512
幸福村1社,2,Day2,03:30,0.8303,0.993
幸福村1社,2,Day2,03:45,0.8956,0.7097
幸福村1社,2,Day2,04:00,0.8445,0.9923
幸福村1社,2,Day2,04:15,0.9144,0.5944
幸福村1社,2,Day2,04:30,0.8803,0.9945
幸福村1社,2,Day2,04:45,0.8831,0.6529
幸福村1社,2,Day2,05:00,0.8912,0.993
幸福村1社,2,Day2,05:15,0.8675,0.9944
幸福村1社,2,Day2,05:30,0.8942,0.9905
幸福村1社,2,Day2,05:45,0.8171,0.9905
幸福村1社,2,Day2,06:00,0.905,0.9955
幸福村1社,2,Day2,06:15,0.8543,0.9923
幸福村1社,2,Day2,06:30,0.8982,0.4865
幸福村1社,2,Day2,06:45,0.881,0.9923
幸福村1社,2,Day2,07:00,0.9043,0.895
幸福村1社,2,Day2,07:15,0.859,0.9837
幸福村1社,2,Day2,07:30,0.8784,0.9937
幸福村1社,2,Day2,07:45,0.8976,0.8942
幸福村1社,2,Day2,08:00,0.8589,0.6719
幸福村1社,2,Day2,08:15,0.8841,0.5922
幸福村1社,2,Day2,08:30,0.9109,0.9212
幸福村1社,2,Day2,08:45,0.8983,0.945
幸福村1社,2,Day2,09:00,0.9167,0.641
幸福村1社,2,Day2,09:15,0.9216,0.9308
幸福村1社,2,Day2,09:30,0.857,0.9463
幸福村1社,2,Day2,09:45,0.8533,0.7635
幸福村1社,2,Day2,10:00,0.8125,0.4744
幸福村1社,2,Day2,10:15,0.8148,0.7955
幸福村1社,2,Day2,10:30,0.8242,0.7267
幸福村1社,2,Day2,10:45,0.8522,0.7536
幸福村1社,2,Day2,11:00,0.8477,0.9322
幸福村1社,2,Day2,11:15,0.8598,0.7797
幸福村1社,2,Day2,11:30,0.8474,0.6364
幸福村1社,2,Day2,11:45,0.7885,0.7778
幸福村1社,2,Day2,12:00,0.8136,0.6263
幸福村1社,2,Day2,12:15,0.8206,0.6905
幸福村1社,2,Day2,12:30,0.8238,0.9947
幸福村1社,2,Day2,12:45,0.8126,0.4343
幸福村1社,2,Day2,13:00,0.8084,0.9928
幸福村1社,2,Day2,13:15,0.7987,0.6836
幸福村1社,2,Day2,13:30,0.8316,0.9903
幸福村1社,2,Day2,13:45,0.8045,0.4412
幸福村1社,2,Day2,14:00,0.7932,0.9724
幸福村1社,2,Day2,14:15,0.7833,0.4343
幸福村1社,2,Day2,14:30,0.8108,0.9907
幸福村1社,2,Day2,14:45,0.7862,0.7797
幸福村1社,2,Day2,15:00,0.8111,0.99
幸福村1社,2,Day2,15:15,0.8036,0.4141
幸福村1社,2,Day2,15:30,0.7956,0.9663
幸福村1社,2,Day2,15:45,0.818,0.9394
幸福村1社,2,Day2,16:00,0.8048,0.9192
幸福村1社,2,Day2,16:15,0.8359,0.9663
幸福村1社,2,Day2,16:30,0.8145,0.6133
幸福村1社,2,Day2,16:45,0.834,0.9459
幸福村1社,2,Day2,17:00,0.8637,0.6798
幸福村1社,2,Day2,17:15,0.8511,0.9944
幸福村1社,2,Day2,17:30,0.8395,0.4343
幸福村1社,2,Day2,17:45,0.8515,0.9974
幸福村1社,2,Day2,18:00,0.8546,0.8624
幸福村1社,2,Day2,18:15,0.8788,0.9915
幸福村1社,2,Day2,18:30,0.8434,0.4286
幸福村1社,2,Day2,18:45,0.8704,0.9953
幸福村1社,2,Day2,19:00,0.8562,0.6107
幸福村1社,2,Day2,19:15,0.8365,0.9928
幸福村1社,2,Day2,19:30,0.8388,0.9928
幸福村1社,2,Day2,19:45,0.8533,0.9949
幸福村1社,2,Day2,20:00,0.8308,0.9937
幸福村1社,2,Day2,20:15,0.785,0.9981
幸福村1社,2,Day2,20:30,0.7986,0.9949
幸福村1社,2,Day2,20:45,0.7741,0.7005
幸福村1社,2,Day2,21:00,0.8039,0.998
幸福村1社,2,Day2,21:15,0.8068,0.6705
幸福村1社,2,Day2,21:30,0.8169,0.9942
幸福村1社,2,Day2,21:45,0.7838,0.7189
幸福村1社,2,Day2,22:00,0.844,0.9919
幸福村1社,2,Day2,22:15,0.8295,0.75
幸福村1社,2,Day2,22:30,0.8788,0.9911
幸福村1社,2,Day2,22:45,0.8052,0.9943
幸福村1社,2,Day2,23:00,0.8762,0.9982
幸福村1社,2,Day2,23:15,0.7755,0.9932
幸福村1社,2,Day2,23:30,0.8435,0.6735
幸福村1社,2,Day2,23:45,0.8464,0.9949
幸福村1社,2,Day3,00:00,0.8691,0.4771
幸福村1社,2,Day3,00:15,0.8692,0.994
幸福村1社,2,Day3,00:30,0.8592,0.6833
幸福村1社,2,Day3,00:45,0.857,0.9902
幸福村1社,2,Day3,01:00,0.838,0.9903
幸福村1社,2,Day3,01:15,0.8596,0.9935
幸福村1社,2,Day3,01:30,0.8502,0.9945
幸福村1社,2,Day3,01:45,0.8731,0.9922
幸福村1社,2,Day3,02:00,0.8484,0.9907
幸福村1社,2,Day3,02:15,0.8738,0.6433
幸福村1社,2,Day3,02:30,0.8739,0.993
幸福村1社,2,Day3,02:45,0.86,0.5682
幸福村1社,2,Day3,03:00,0.8874,0.9955
幸福村1社,2,Day3,03:15,0.8659,0.9922
幸福村1社,2,Day3,03:30,0.8364,0.9976
幸福村1社,2,Day3,03:45,0.885,0.9935
幸福村1社,2,Day3,04:00,0.8504,0.5882
幸福村1社,2,Day3,04:15,0.921,0.9922
幸福村1社,2,Day3,04:30,0.8757,0.768
幸福村1社,2,Day3,04:45,0.8815,0.9956
幸福村1社,2,Day3,05:00,0.8992,0.9922
幸福村1社,2,Day3,05:15,0.8639,0.9944
幸福村1社,2,Day3,05:30,0.8884,0.9944
幸福村1社,2,Day3,05:45,0.8249,0.993
幸福村1社,2,Day3,06:00,0.9206,0.9905
幸福村1社,2,Day3,06:15,0.855,0.768
幸福村1社,2,Day3,06:30,0.8907,0.993
幸福村1社,2,Day3,06:45,0.8754,0.8769
幸福村1社,2,Day3,07:00,0.8956,0.9955
幸福村1社,2,Day3,07:15,0.8574,0.9924
幸福村1社,2,Day3,07:30,0.8792,0.9904
幸福村1社,2,Day3,07:45,0.8829,0.9994
幸福村1社,2,Day3,08:00,0.865,0.9134
幸福村1社,2,Day3,08:15,0.8901,0.9971
幸福村1社,2,Day3,08:30,0.9098,0.9974
幸福村1社,2,Day3,08:45,0.9165,0.9934
幸福村1社,2,Day3,09:00,0.9139,0.9973
幸福村1社,2,Day3,09:15,0.9272,0.9912
幸福村1社,2,Day3,09:30,0.876,0.9969
幸福村1社,2,Day3,09:45,0.8567,0.8495
幸福村1社,2,Day3,10:00,0.8367,0.9913
幸福村1社,2,Day3,10:15,0.852,0.3012
幸福村1社,2,Day3,10:30,0.8202,0.9928
幸福村1社,2,Day3,10:45,0.8722,0.9892
幸福村1社,2,Day3,11:00,0.855,0.9925
幸福村1社,2,Day3,11:15,0.886,0.9942
幸福村1社,2,Day3,11:30,0.8456,0.4667
幸福村1社,2,Day3,11:45,0.8162,0.99
幸福村1社,2,Day3,12:00,0.807,0.8526
幸福村1社,2,Day3,12:15,0.8278,0.9948
幸福村1社,2,Day3,12:30,0.8278,0.9359
幸福村1社,2,Day3,12:45,0.836,0.9946
幸福村1社,2,Day3,13:00,0.7989,0.9922
幸福村1社,2,Day3,13:15,0.8128,0.9915
幸福村1社,2,Day3,13:30,0.8349,0.99
幸福村1社,2,Day3,13:45,0.8177,0.9985
幸福村1社,2,Day3,14:00,0.8124,0.995
幸福村1社,2,Day3,14:15,0.7836,0.8987
幸福村1社,2,Day3,14:30,0.7979,0.7922
幸福村1社,2,Day3,14:45,0.7764,0.6028
幸福村1社,2,Day3,15:00,0.7998,0.7634
幸福村1社,2,Day3,15:15,0.8122,0.7244
幸福村1社,2,Day3,15:30,0.7952,0.8766
幸福村1社,2,Day3,15:45,0.8268,0.76
幸福村1社,2,Day3,16:00,0.7959,0.9681
幸福村1社,2,Day3,16:15,0.8253,0.9877
幸福村1社,2,Day3,16:30,0.838,0.8238
幸福村1社,2,Day3,16:45,0.8402,0.7456
幸福村1社,2,Day3,17:00,0.8774,0.9217
幸福村1社,2,Day3,17:15,0.8664,0.9952
幸福村1社,2,Day3,17:30,0.8437,0.9444
幸福村1社,2,Day3,17:45,0.8342,0.9975
幸福村1社,2,Day3,18:00,0.845,0.8571
幸福村1社,2,Day3,18:15,0.8716,0.9977
幸福村1社,2,Day3,18:30,0.8289,0.2632
幸福村1社,2,Day3,18:45,0.8595,0.9881
幸福村1社,2,Day3,19:00,0.8461,0.6854
幸福村1社,2,Day3,19:15,0.8509,0.9972
幸福村1社,2,Day3,19:30,0.836,0.9971
幸福村1社,2,Day3,19:45,0.8335,0.9948
幸福村1社,2,Day3,20:00,0.8132,0.9944
幸福村1社,2,Day3,20:15,0.7939,0.6564
幸福村1社,2,Day3,20:30,0.8048,0.9924
幸福村1社,2,Day3,20:45,0.7916,0.6737
幸福村1社,2,Day3,21:00,0.832,0.9116
幸福村1社,2,Day3,21:15,0.8032,0.8646
幸福村1社,2,Day3,21:30,0.811,0.7632
幸福村1社,2,Day3,21:45,0.7816,0.6145
幸福村1社,2,Day3,22:00,0.8606,0.9736
幸福村1社,2,Day3,22:15,0.8265,0.9717
幸福村1社,2,Day3,22:30,0.8816,0.9809
幸福村1社,2,Day3,22:45,0.8174,0.9607
幸福村1社,2,Day3,23:00,0.8689,0.6144
幸福村1社,2,Day3,23:15,0.7904,0.963
幸福村1社,2,Day3,23:30,0.8293,0.5682
幸福村1社,2,Day3,23:45,0.847,0.9889
