district,sample,day,time,predicted,true
幸福村1社,1,Day3,07:45,0.0412,0.03
幸福村1社,1,Day3,08:00,0.0432,0.0285
幸福村1社,1,Day3,08:15,0.0437,0.0512
幸福村1社,1,Day3,08:30,0.0469,0.1253
幸福村1社,1,Day3,08:45,0.0451,0.0469
幸福村1社,1,Day3,09:00,0.0443,0.0433
幸福村1社,1,Day3,09:15,0.0542,0.0526
幸福村1社,1,Day3,09:30,0.0441,0.0309
幸福村1社,1,Day3,09:45,0.0483,0.0641
幸福村1社,1,Day3,10:00,0.0395,0.0062
幸福村1社,1,Day3,10:15,0.0282,0.0184
幸福村1社,1,Day3,10:30,0.0269,0.0091
幸福村1社,1,Day3,10:45,0.0301,0.0154
幸福村1社,1,Day3,11:00,0.03,0.011
幸福村1社,1,Day3,11:15,0.0276,0.0253
幸福村1社,1,Day3,11:30,0.0263,0.0157
幸福村1社,1,Day3,11:45,0.0256,0.0162
幸福村1社,1,Day3,12:00,0.0201,0.0123
幸福村1社,1,Day3,12:15,0.0177,0.0153
幸福村1社,1,Day3,12:30,0.0184,0.03
幸福村1社,1,Day3,12:45,0.0232,0.0354
幸福村1社,1,Day3,13:00,0.0218,0.0249
幸福村1社,1,Day3,13:15,0.0247,0.0156
幸福村1社,1,Day3,13:30,0.0229,0.0227
幸福村1社,1,Day3,13:45,0.0209,0.0159
幸福村1社,1,Day3,14:00,0.0222,0.0192
幸福村1社,1,Day3,14:15,0.0218,0.0214
幸福村1社,1,Day3,14:30,0.0227,0.0162
幸福村1社,1,Day3,14:45,0.0238,0.044
幸福村1社,1,Day3,15:00,0.0227,0.0304
幸福村1社,1,Day3,15:15,0.0241,0.0223
幸福村1社,1,Day3,15:30,0.0222,0.017
幸福村1社,1,Day3,15:45,0.0212,0.02
幸福村1社,1,Day3,16:00,0.0281,0.0172
幸福村1社,1,Day3,16:15,0.0268,0.0164
幸福村1社,1,Day3,16:30,0.0374,0.0158
幸福村1社,1,Day3,16:45,0.0323,0.0137
幸福村1社,1,Day3,17:00,0.032,0.0256
幸福村1社,1,Day3,17:15,0.0412,0.0229
幸福村1社,1,Day3,17:30,0.0302,0.0248
幸福村1社,1,Day3,17:45,0.0342,0.0969
幸福村1社,1,Day3,18:00,0.041,0.0398
幸福村1社,1,Day3,18:15,0.0414,0.0154
幸福村1社,1,Day3,18:30,0.0395,0.0424
幸福村1社,1,Day3,18:45,0.0363,0.0583
幸福村1社,1,Day3,19:00,0.0348,0.0448
幸福村1社,1,Day3,19:15,0.0331,0.0206
幸福村1社,1,Day3,19:30,0.0353,0.0471
幸福村1社,1,Day3,19:45,0.0352,0.0358
幸福村1社,1,Day3,20:00,0.0332,0.0168
幸福村1社,1,Day3,20:15,0.0298,0.022
幸福村1社,1,Day3,20:30,0.021,0.021
幸福村1社,1,Day3,20:45,0.0231,0.019
幸福村1社,1,Day3,21:00,0.0237,0.0172
幸福村1社,1,Day3,21:15,0.0207,0.016
幸福村1社,1,Day3,21:30,0.0216,0.0249
幸福村1社,1,Day3,21:45,0.0191,0.0171
幸福村1社,1,Day3,22:00,0.0172,0.0168
幸福村1社,1,Day3,22:15,0.0184,0.0152
幸福村1社,1,Day3,22:30,0.0239,0.0149
幸福村1社,1,Day3,22:45,0.0151,0.015
幸福村1社,1,Day3,23:00,0.0189,0.0137
幸福村1社,1,Day3,23:15,0.0174,0.0195
幸福村1社,1,Day3,23:30,0.0177,0.0181
幸福村1社,1,Day3,23:45,0.022,0.0232
幸福村1社,2,Day1,00:00,0.0194,0.0188
幸福村1社,2,Day1,00:15,0.0151,0.0175
幸福村1社,2,Day1,00:30,0.0147,0.0193
幸福村1社,2,Day1,00:45,0.0156,0.0179
幸福村1社,2,Day1,01:00,0.0135,0.0164
幸福村1社,2,Day1,01:15,0.0187,0.0175
幸福村1社,2,Day1,01:30,0.0181,0.0163
幸福村1社,2,Day1,01:45,0.0168,0.0129
幸福村1社,2,Day1,02:00,0.0166,0.021
幸福村1社,2,Day1,02:15,0.0149,0.0133
幸福村1社,2,Day1,02:30,0.0178,0.0199
幸福村1社,2,Day1,02:45,0.0148,0.019
幸福村1社,2,Day1,03:00,0.0141,0.0121
幸福村1社,2,Day1,03:15,0.0162,0.0182
幸福村1社,2,Day1,03:30,0.0161,0.011
幸福村1社,2,Day1,03:45,0.0168,0.0093
幸福村1社,2,Day1,04:00,0.0155,0.0166
幸福村1社,2,Day1,04:15,0.0137,0.012
幸福村1社,2,Day1,04:30,0.0172,0.02
幸福村1社,2,Day1,04:45,0.0176,0.0166
幸福村1社,2,Day1,05:00,0.0202,0.0127
幸福村1社,2,Day1,05:15,0.0186,0.0198
幸福村1社,2,Day1,05:30,0.0157,0.0172
幸福村1社,2,Day1,05:45,0.0202,0.0187
幸福村1社,2,Day1,06:00,0.016,0.0157
幸福村1社,2,Day1,06:15,0.0198,0.0229
幸福村1社,2,Day1,06:30,0.0221,0.0119
幸福村1社,2,Day1,06:45,0.0225,0.0155
幸福村1社,2,Day1,07:00,0.0228,0.0453
幸福村1社,2,Day1,07:15,0.0253,0.0138
幸福村1社,2,Day1,07:30,0.0286,0.0224
幸福村1社,2,Day1,07:45,0.0408,0.0178
幸福村1社,2,Day1,08:00,0.0394,0.0675
幸福村1社,2,Day1,08:15,0.0459,0.0521
幸福村1社,2,Day1,08:30,0.0474,0.018
幸福村1社,2,Day1,08:45,0.0492,0.0141
幸福村1社,2,Day1,09:00,0.0515,0.0123
幸福村1社,2,Day1,09:15,0.0527,0.0124
幸福村1社,2,Day1,09:30,0.0469,0.0186
幸福村1社,2,Day1,09:45,0.0459,0.0993
幸福村1社,2,Day1,10:00,0.0399,0.0419
幸福村1社,2,Day1,10:15,0.0333,0.0416
幸福村1社,2,Day1,10:30,0.0319,0.0176
幸福村1社,2,Day1,10:45,0.0333,0.0122
幸福村1社,2,Day1,11:00,0.0264,0.0338
幸福村1社,2,Day1,11:15,0.0266,0.0545
幸福村1社,2,Day1,11:30,0.0227,0.0738
幸福村1社,2,Day1,11:45,0.0288,0.0194
幸福村1社,2,Day1,12:00,0.0203,0.0204
幸福村1社,2,Day1,12:15,0.02,0.0176
幸福村1社,2,Day1,12:30,0.0272,0.0198
幸福村1社,2,Day1,12:45,0.0183,0.0213
幸福村1社,2,Day1,13:00,0.0227,0.0126
幸福村1社,2,Day1,13:15,0.0225,0.0177
幸福村1社,2,Day1,13:30,0.0245,0.016
幸福村1社,2,Day1,13:45,0.0253,0.0132
幸福村1社,2,Day1,14:00,0.0246,0.018
幸福村1社,2,Day1,14:15,0.0229,0.0428
幸福村1社,2,Day1,14:30,0.0254,0.0783
幸福村1社,2,Day1,14:45,0.0241,0.0766
幸福村1社,2,Day1,15:00,0.0218,0.0126
幸福村1社,2,Day1,15:15,0.0295,0.0769
幸福村1社,2,Day1,15:30,0.0267,0.0242
幸福村1社,2,Day1,15:45,0.0229,0.0181
幸福村1社,2,Day1,16:00,0.0243,0.029
幸福村1社,2,Day1,16:15,0.0287,0.0272
幸福村1社,2,Day1,16:30,0.0415,0.0714
幸福村1社,2,Day1,16:45,0.0388,0.0158
幸福村1社,2,Day1,17:00,0.0394,0.03
幸福村1社,2,Day1,17:15,0.0429,0.02
幸福村1社,2,Day1,17:30,0.0447,0.0229
幸福村1社,2,Day1,17:45,0.0448,0.0386
幸福村1社,2,Day1,18:00,0.0427,0.0615
幸福村1社,2,Day1,18:15,0.0465,0.0472
幸福村1社,2,Day1,18:30,0.0443,0.0375
幸福村1社,2,Day1,18:45,0.045,0.0251
幸福村1社,2,Day1,19:00,0.0419,0.0253
幸福村1社,2,Day1,19:15,0.0429,0.0182
幸福村1社,2,Day1,19:30,0.0428,0.0278
幸福村1社,2,Day1,19:45,0.0384,0.0411
幸福村1社,2,Day1,20:00,0.0373,0.0658
幸福村1社,2,Day1,20:15,0.0357,0.0186
幸福村1社,2,Day1,20:30,0.0236,0.0173
幸福村1社,2,Day1,20:45,0.0309,0.0234
幸福村1社,2,Day1,21:00,0.024,0.0183
幸福村1社,2,Day1,21:15,0.0261,0.018
幸福村1社,2,Day1,21:30,0.0264,0.018
幸福村1社,2,Day1,21:45,0.0214,0.0155
幸福村1社,2,Day1,22:00,0.0224,0.0275
幸福村1社,2,Day1,22:15,0.0196,0.0223
幸福村1社,2,Day1,22:30,0.0227,0.0189
幸福村1社,2,Day1,22:45,0.024,0.0246
幸福村1社,2,Day1,23:00,0.0207,0.024
幸福村1社,2,Day1,23:15,0.0184,0.0183
幸福村1社,2,Day1,23:30,0.0206,0.0301
幸福村1社,2,Day1,23:45,0.0147,0.0149
幸福村1社,2,Day2,00:00,0.0156,0.0174
幸福村1社,2,Day2,00:15,0.0174,0.0205
幸福村1社,2,Day2,00:30,0.0172,0.0184
幸福村1社,2,Day2,00:45,0.0165,0.019
幸福村1社,2,Day2,01:00,0.0145,0.017
幸福村1社,2,Day2,01:15,0.016,0.0147
幸福村1社,2,Day2,01:30,0.019,0.0178
幸福村1社,2,Day2,01:45,0.0181,0.0213
幸福村1社,2,Day2,02:00,0.0153,0.0169
幸福村1社,2,Day2,02:15,0.0151,0.0156
幸福村1社,2,Day2,02:30,0.0172,0.0151
幸福村1社,2,Day2,02:45,0.0189,0.02
幸福村1社,2,Day2,03:00,0.0137,0.0183
幸福村1社,2,Day2,03:15,0.0121,0.0255
幸福村1社,2,Day2,03:30,0.0155,0.0169
幸福村1社,2,Day2,03:45,0.0164,0.0169
幸福村1社,2,Day2,04:00,0.015,0.02
幸福村1社,2,Day2,04:15,0.0139,0.0237
幸福村1社,2,Day2,04:30,0.0156,0.02
幸福村1社,2,Day2,04:45,0.0176,0.0115
幸福村1社,2,Day2,05:00,0.0142,0.015
幸福村1社,2,Day2,05:15,0.0166,0.0165
幸福村1社,2,Day2,05:30,0.0148,0.0161
幸福村1社,2,Day2,05:45,0.0176,0.0224
幸福村1社,2,Day2,06:00,0.0177,0.0113
幸福村1社,2,Day2,06:15,0.0139,0.0161
幸福村1社,2,Day2,06:30,0.0201,0.0541
幸福村1社,2,Day2,06:45,0.0206,0.0625
幸福村1社,2,Day2,07:00,0.0248,0.0455
幸福村1社,2,Day2,07:15,0.0282,0.0244
幸福村1社,2,Day2,07:30,0.0322,0.0442
幸福村1社,2,Day2,07:45,0.0412,0.0462
幸福村1社,2,Day2,08:00,0.0419,0.0645
幸福村1社,2,Day2,08:15,0.0518,0.0459
幸福村1社,2,Day2,08:30,0.0601,0.0799
幸福村1社,2,Day2,08:45,0.0522,0.0551
幸福村1社,2,Day2,09:00,0.0483,0.0744
幸福村1社,2,Day2,09:15,0.0515,0.0636
幸福村1社,2,Day2,09:30,0.0434,0.0257
幸福村1社,2,Day2,09:45,0.0468,0.0313
幸福村1社,2,Day2,10:00,0.0398,0.0362
幸福村1社,2,Day2,10:15,0.0264,0.0184
幸福村1社,2,Day2,10:30,0.0296,0.0153
幸福村1社,2,Day2,10:45,0.027,0.0152
幸福村1社,2,Day2,11:00,0.0183,0.0302
幸福村1社,2,Day2,11:15,0.023,0.0226
幸福村1社,2,Day2,11:30,0.025,0.0111
幸福村1社,2,Day2,11:45,0.0209,0.0215
幸福村1社,2,Day2,12:00,0.0212,0.0124
幸福村1社,2,Day2,12:15,0.0211,0.0475
幸福村1社,2,Day2,12:30,0.0267,0.0181
幸福村1社,2,Day2,12:45,0.0244,0.0129
幸福村1社,2,Day2,13:00,0.0275,0.017
幸福村1社,2,Day2,13:15,0.02,0.0192
幸福村1社,2,Day2,13:30,0.0181,0.02
幸福村1社,2,Day2,13:45,0.0258,0.0138
幸福村1社,2,Day2,14:00,0.0271,0.0247
幸福村1社,2,Day2,14:15,0.0219,0.0153
幸福村1社,2,Day2,14:30,0.0226,0.0167
幸福村1社,2,Day2,14:45,0.0226,0.0284
幸福村1社,2,Day2,15:00,0.0223,0.0348
幸福村1社,2,Day2,15:15,0.025,0.023
幸福村1社,2,Day2,15:30,0.0277,0.0357
幸福村1社,2,Day2,15:45,0.0254,0.0576
幸福村1社,2,Day2,16:00,0.0253,0.0182
幸福村1社,2,Day2,16:15,0.0258,0.0175
幸福村1社,2,Day2,16:30,0.0314,0.0411
幸福村1社,2,Day2,16:45,0.0382,0.0199
幸福村1社,2,Day2,17:00,0.0368,0.0477
幸福村1社,2,Day2,17:15,0.0355,0.0599
幸福村1社,2,Day2,17:30,0.0363,0.0888
幸福村1社,2,Day2,17:45,0.0408,0.0998
幸福村1社,2,Day2,18:00,0.0385,0.0853
幸福村1社,2,Day2,18:15,0.0456,0.065
幸福村1社,2,Day2,18:30,0.0469,0.101
幸福村1社,2,Day2,18:45,0.044,0.1379
幸福村1社,2,Day2,19:00,0.0391,0.0616
幸福村1社,2,Day2,19:15,0.042,0.095
幸福村1社,2,Day2,19:30,0.0399,0.0832
幸福村1社,2,Day2,19:45,0.0356,0.023
幸福村1社,2,Day2,20:00,0.0334,0.0219
幸福村1社,2,Day2,20:15,0.0329,0.018
幸福村1社,2,Day2,20:30,0.0276,0.0189
幸福村1社,2,Day2,20:45,0.0265,0.0275
幸福村1社,2,Day2,21:00,0.0318,0.0207
幸福村1社,2,Day2,21:15,0.023,0.0219
幸福村1社,2,Day2,21:30,0.0232,0.0545
幸福村1社,2,Day2,21:45,0.018,0.0219
幸福村1社,2,Day2,22:00,0.0227,0.0154
幸福村1社,2,Day2,22:15,0.0235,0.0168
幸福村1社,2,Day2,22:30,0.0217,0.0198
幸福村1社,2,Day2,22:45,0.0163,0.0142
幸福村1社,2,Day2,23:00,0.019,0.0119
幸福村1社,2,Day2,23:15,0.0185,0.0109
幸福村1社,2,Day2,23:30,0.0225,0.0166
幸福村1社,2,Day2,23:45,0.0185,0.0217
幸福村1社,2,Day3,00:00,0.0184,0.0137
幸福村1社,2,Day3,00:15,0.0185,0.0139
幸福村1社,2,Day3,00:30,0.0166,0.0143
幸福村1社,2,Day3,00:45,0.015,0.0148
幸福村1社,2,Day3,01:00,0.0176,0.018
幸福村1社,2,Day3,01:15,0.0147,0.0189
幸福村1社,2,Day3,01:30,0.0194,0.0227
幸福村1社,2,Day3,01:45,0.015,0.0156
幸福村1社,2,Day3,02:00,0.0172,0.0148
幸福村1社,2,Day3,02:15,0.0171,0.022
幸福村1社,2,Day3,02:30,0.0165,0.0193
幸福村1社,2,Day3,02:45,0.0191,0.0165
幸福村1社,2,Day3,03:00,0.0181,0.012
幸福村1社,2,Day3,03:15,0.0169,0.0152
幸福村1社,2,Day3,03:30,0.0113,0.0142
幸福村1社,2,Day3,03:45,0.0138,0.0113
幸福村1社,2,Day3,04:00,0.0147,0.0191
幸福村1社,2,Day3,04:15,0.0172,0.0112
幸福村1社,2,Day3,04:30,0.0151,0.0134
幸福村1社,2,Day3,04:45,0.0146,0.0172
幸福村1社,2,Day3,05:00,0.0164,0.0101
幸福村1社,2,Day3,05:15,0.014,0.0185
幸福村1社,2,Day3,05:30,0.0135,0.0151
幸福村1社,2,Day3,05:45,0.0156,0.0151
幸福村1社,2,Day3,06:00,0.0111,0.0103
幸福村1社,2,Day3,06:15,0.02,0.0179
幸福村1社,2,Day3,06:30,0.0233,0.0196
幸福村1社,2,Day3,06:45,0.0208,0.042
幸福村1社,2,Day3,07:00,0.0243,0.0164
幸福村1社,2,Day3,07:15,0.0281,0.0731
幸福村1社,2,Day3,07:30,0.0318,0.0681
幸福村1社,2,Day3,07:45,0.0441,0.0416
幸福村1社,2,Day3,08:00,0.0432,0.0485
幸福村1社,2,Day3,08:15,0.0447,0.0521
幸福村1社,2,Day3,08:30,0.0498,0.0249
幸福村1社,2,Day3,08:45,0.0484,0.0512
幸福村1社,2,Day3,09:00,0.0471,0.0452
幸福村1社,2,Day3,09:15,0.0572,0.0239
幸福村1社,2,Day3,09:30,0.0475,0.0616
幸福村1社,2,Day3,09:45,0.0497,0.0119
幸福村1社,2,Day3,10:00,0.0428,0.0446
幸福村1社,2,Day3,10:15,0.0314,0.0164
幸福村1社,2,Day3,10:30,0.0278,0.0114
幸福村1社,2,Day3,10:45,0.0314,0.0322
幸福村1社,2,Day3,11:00,0.0318,0.0148
幸福村1社,2,Day3,11:15,0.0237,0.0221
幸福村1社,2,Day3,11:30,0.0236,0.0169
幸福村1社,2,Day3,11:45,0.0226,0.0116
幸福村1社,2,Day3,12:00,0.0218,0.0136
幸福村1社,2,Day3,12:15,0.0187,0.0136
幸福村1社,2,Day3,12:30,0.0203,0.0151
幸福村1社,2,Day3,12:45,0.0248,0.0173
幸福村1社,2,Day3,13:00,0.0243,0.0171
幸福村1社,2,Day3,13:15,0.023,0.0113
幸福村1社,2,Day3,13:30,0.0245,0.0157
幸福村1社,2,Day3,13:45,0.0222,0.0164
幸福村1社,2,Day3,14:00,0.0249,0.0168
幸福村1社,2,Day3,14:15,0.0201,0.0178
幸福村1社,2,Day3,14:30,0.0239,0.0636
幸福村1社,2,Day3,14:45,0.0237,0.0174
幸福村1社,2,Day3,15:00,0.025,0.0136
幸福村1社,2,Day3,15:15,0.0264,0.0237
幸福村1社,2,Day3,15:30,0.0244,0.0176
幸福村1社,2,Day3,15:45,0.0231,0.0417
幸福村1社,2,Day3,16:00,0.0285,0.0524
幸福村1社,2,Day3,16:15,0.0264,0.0145
幸福村1社,2,Day3,16:30,0.0409,0.0543
幸福村1社,2,Day3,16:45,0.0395,0.0436
幸福村1社,2,Day3,17:00,0.039,0.0088
幸福村1社,2,Day3,17:15,0.0453,0.0213
幸福村1社,2,Day3,17:30,0.0371,0.0273
幸福村1社,2,Day3,17:45,0.0395,0.0265
幸福村1社,2,Day3,18:00,0.0424,0.0766
幸福村1社,2,Day3,18:15,0.0426,0.0748
幸福村1社,2,Day3,18:30,0.0446,0.1578
幸福村1社,2,Day3,18:45,0.041,0.1446
幸福村1社,2,Day3,19:00,0.0386,0.0535
幸福村1社,2,Day3,19:15,0.034,0.0178
幸福村1社,2,Day3,19:30,0.0393,0.0227
幸福村1社,2,Day3,19:45,0.0419,0.0207
幸福村1社,2,Day3,20:00,0.0391,0.0195
幸福村1社,2,Day3,20:15,0.0331,0.0193
幸福村1社,2,Day3,20:30,0.0298,0.0181
幸福村1社,2,Day3,20:45,0.0258,0.0274
幸福村1社,2,Day3,21:00,0.0271,0.0169
幸福村1社,2,Day3,21:15,0.0243,0.0176
幸福村1社,2,Day3,21:30,0.0239,0.0532
幸福村1社,2,Day3,21:45,0.0225,0.0261
幸福村1社,2,Day3,22:00,0.0217,0.0284
幸福村1社,2,Day3,22:15,0.0218,0.0255
幸福村1社,2,Day3,22:30,0.0255,0.0362
幸福村1社,2,Day3,22:45,0.0172,0.0265
幸福村1社,2,Day3,23:00,0.0209,0.0243
幸福村1社,2,Day3,23:15,0.0195,0.0248
幸福村1社,2,Day3,23:30,0.0172,0.0261
幸福村1社,2,Day3,23:45,0.0187,0.0293
