user_id,stat_date,measure_point_id,meter_id,expected_points,actual_points,completeness
USR00121,2026-05-15,MP000109,MTR000109,96,92,0.962
USR00121,2026-05-14,MP000109,MTR000109,96,84,0.8718
USR00121,2026-05-13,MP000109,MTR000109,96,94,0.981
USR00121,2026-05-12,MP000109,MTR000109,96,90,0.9393
USR00121,2026-05-11,MP000109,MTR000109,96,86,0.8935
USR00121,2026-05-10,MP000109,MTR000109,96,87,0.9078
USR00121,2026-05-09,MP000109,MTR000109,96,85,0.8873
USR00121,2026-05-08,MP000109,MTR000109,96,91,0.9478
USR00121,2026-05-07,MP000109,MTR000109,96,86,0.8965
USR00121,2026-05-06,MP000109,MTR000109,96,91,0.9513
USR00121,2026-05-05,MP000109,MTR000109,96,89,0.9271
USR00121,2026-05-04,MP000109,MTR000109,96,89,0.922
USR00121,2026-05-03,MP000109,MTR000109,96,91,0.9516
USR00121,2026-05-02,MP000109,MTR000109,96,92,0.955
USR00121,2026-05-01,MP000109,MTR000109,96,93,0.9706
USR00121,2026-04-30,MP000109,MTR000109,96,88,0.9173
USR00121,2026-04-29,MP000109,MTR000109,96,90,0.9354
USR00121,2026-04-28,MP000109,MTR000109,96,88,0.9172
USR00121,2026-04-27,MP000109,MTR000109,96,90,0.9412
USR00121,2026-04-26,MP000109,MTR000109,96,88,0.9129
USR00121,2026-04-25,MP000109,MTR000109,96,89,0.9236
USR00121,2026-04-24,MP000109,MTR000109,96,89,0.9237
USR00121,2026-04-23,MP000109,MTR000109,96,91,0.9451
USR00122,2026-05-22,,,96,91,0.9453
USR00122,2026-05-21,,,96,89,0.9269
USR00122,2026-05-20,,,96,88,0.9127
USR00122,2026-05-19,,,96,90,0.9358
USR00122,2026-05-18,,,96,87,0.9026
USR00122,2026-05-17,,,96,91,0.9471
USR00122,2026-05-16,,,96,88,0.9215
USR00122,2026-05-15,,,96,90,0.9362
USR00122,2026-05-14,,,96,90,0.9367
USR00122,2026-05-13,,,96,94,0.9781
USR00122,2026-05-12,,,96,90,0.9415
USR00122,2026-05-11,,,96,89,0.9323
USR00122,2026-05-10,,,96,87,0.9093
USR00122,2026-05-09,,,96,92,0.9541
USR00122,2026-05-08,,,96,89,0.922
USR00122,2026-05-07,,,96,85,0.8843
USR00122,2026-05-06,,,96,89,0.9242
USR00122,2026-05-05,,,96,90,0.9358
USR00122,2026-05-04,,,96,87,0.9055
USR00122,2026-05-03,,,96,89,0.9265
USR00122,2026-05-02,,,96,89,0.9279
USR00122,2026-05-01,,,96,89,0.9284
USR00122,2026-04-30,,,96,93,0.9671
USR00122,2026-04-29,,,96,86,0.8907
USR00122,2026-04-28,,,96,95,0.9911
USR00122,2026-04-27,,,96,89,0.9291
USR00122,2026-04-26,,,96,91,0.9475
USR00122,2026-04-25,,,96,90,0.9339
USR00122,2026-04-24,,,96,84,0.8783
USR00122,2026-04-23,,,96,86,0.8984
USR00123,2026-05-22,MP000036,MTR000036,96,96,1.0
USR00123,2026-05-21,MP000036,MTR000036,96,92,0.9541
USR00123,2026-05-20,MP000036,MTR000036,96,93,0.97
USR00123,2026-05-19,MP000036,MTR000036,96,96,1.0
USR00123,2026-05-18,MP000036,MTR000036,96,96,1.0
USR00123,2026-05-17,MP000036,MTR000036,96,96,1.0
USR00123,2026-05-16,MP000036,MTR000036,96,93,0.9661
USR00123,2026-05-15,MP000036,MTR000036,96,91,0.9477
USR00123,2026-05-14,MP000036,MTR000036,96,96,1.0
USR00123,2026-05-13,MP000036,MTR000036,96,96,1.0
USR00123,2026-05-12,MP000036,MTR000036,96,95,0.9853
USR00123,2026-05-11,MP000036,MTR000036,96,92,0.9613
USR00123,2026-05-10,MP000036,MTR000036,96,94,0.9828
USR00123,2026-05-09,MP000036,MTR000036,96,96,1.0
USR00123,2026-05-08,MP000036,MTR000036,96,95,0.9887
USR00123,2026-05-07,MP000036,MTR000036,96,96,1.0
USR00123,2026-05-06,MP000036,MTR000036,96,96,1.0
USR00123,2026-05-05,MP000036,MTR000036,96,96,1.0
USR00123,2026-05-04,MP000036,MTR000036,96,90,0.937
USR00123,2026-05-03,MP000036,MTR000036,96,94,0.9749
USR00123,2026-05-02,MP000036,MTR000036,96,94,0.9792
USR00123,2026-05-01,MP000036,MTR000036,96,93,0.9733
USR00123,2026-04-30,MP000036,MTR000036,96,96,1.0
USR00123,2026-04-29,MP000036,MTR000036,96,96,1.0
USR00123,2026-04-28,MP000036,MTR000036,96,91,0.9454
USR00123,2026-04-27,MP000036,MTR000036,96,96,1.0
USR00123,2026-04-26,MP000036,MTR000036,96,96,0.9961
USR00123,2026-04-25,MP000036,MTR000036,96,96,1.0
USR00123,2026-04-24,MP000036,MTR000036,96,96,1.0
USR00123,2026-04-23,MP000036,MTR000036,96,93,0.9726
USR00124,2026-05-22,MP000055,MTR000055,96,95,0.9929
USR00124,2026-05-21,MP000055,MTR000055,96,96,1.0
USR00124,2026-05-20,MP000055,MTR000055,96,93,0.9703
USR00124,2026-05-19,MP000055,MTR000055,96,96,1.0
USR00124,2026-05-18,MP000055,MTR000055,96,93,0.97
USR00124,2026-05-17,MP000055,MTR000055,96,96,1.0
USR00124,2026-05-16,MP000055,MTR000055,96,93,0.9686
USR00124,2026-05-15,MP000055,MTR000055,96,96,1.0
USR00124,2026-05-14,MP000055,MTR000055,96,95,0.9863
USR00124,2026-05-13,MP000055,MTR000055,96,96,1.0
USR00124,2026-05-12,MP000055,MTR000055,96,96,0.9959
USR00124,2026-05-11,MP000055,MTR000055,96,93,0.9644
USR00124,2026-05-10,MP000055,MTR000055,96,88,0.9132
USR00124,2026-05-09,MP000055,MTR000055,96,96,1.0
USR00124,2026-05-08,MP000055,MTR000055,96,96,0.9993
USR00124,2026-05-07,MP000055,MTR000055,96,87,0.9088
USR00124,2026-05-06,MP000055,MTR000055,96,96,1.0
USR00124,2026-05-05,MP000055,MTR000055,96,96,1.0
USR00124,2026-05-04,MP000055,MTR000055,96,94,0.9757
USR00124,2026-05-03,MP000055,MTR000055,96,94,0.9759
USR00124,2026-05-02,MP000055,MTR000055,96,96,0.9966
USR00124,2026-05-01,MP000055,MTR000055,96,96,1.0
USR00124,2026-04-30,MP000055,MTR000055,96,96,1.0
USR00124,2026-04-29,MP000055,MTR000055,96,96,1.0
USR00124,2026-04-28,MP000055,MTR000055,96,96,1.0
USR00124,2026-04-27,MP000055,MTR000055,96,95,0.9903
USR00124,2026-04-26,MP000055,MTR000055,96,91,0.95
USR00124,2026-04-25,MP000055,MTR000055,96,95,0.9903
USR00124,2026-04-24,MP000055,MTR000055,96,96,1.0
USR00124,2026-04-23,MP000055,MTR000055,96,96,0.9989
USR00125,2026-05-22,,,96,96,1.0
USR00125,2026-05-21,,,96,96,0.9983
USR00125,2026-05-20,,,96,94,0.9741
USR00125,2026-05-19,,,96,96,0.998
USR00125,2026-05-18,,,96,96,1.0
USR00125,2026-05-17,,,96,90,0.9377
USR00125,2026-05-16,,,96,96,0.997
USR00125,2026-05-15,,,96,96,1.0
USR00125,2026-05-14,,,96,91,0.9472
USR00125,2026-05-13,,,96,96,1.0
USR00125,2026-05-12,,,96,96,1.0
USR00125,2026-05-11,,,96,90,0.9381
USR00125,2026-05-10,,,96,96,1.0
USR00125,2026-05-09,,,96,94,0.9742
USR00125,2026-05-08,,,96,94,0.9806
USR00125,2026-05-07,,,96,93,0.9726
USR00125,2026-05-06,,,96,96,1.0
USR00125,2026-05-05,,,96,94,0.979
USR00125,2026-05-04,,,96,93,0.9685
USR00125,2026-05-03,,,96,93,0.969
USR00125,2026-05-02,,,96,93,0.9722
USR00125,2026-05-01,,,96,91,0.95
USR00125,2026-04-30,,,96,93,0.9682
USR00125,2026-04-29,,,96,95,0.9859
USR00125,2026-04-28,,,96,95,0.9945
USR00125,2026-04-27,,,96,96,1.0
USR00125,2026-04-26,,,96,95,0.9896
USR00125,2026-04-25,,,96,93,0.9682
USR00125,2026-04-24,,,96,91,0.9521
USR00125,2026-04-23,,,96,95,0.9912
USR00126,2026-05-22,,,96,93,0.9694
USR00126,2026-05-21,,,96,94,0.9798
USR00126,2026-05-20,,,96,95,0.9875
USR00126,2026-05-19,,,96,94,0.98
USR00126,2026-05-18,,,96,93,0.9668
USR00126,2026-05-17,,,96,91,0.9479
USR00126,2026-05-16,,,96,92,0.9536
USR00126,2026-05-15,,,96,96,0.9974
USR00126,2026-05-14,,,96,92,0.9592
USR00126,2026-05-13,,,96,89,0.9316
USR00126,2026-05-12,,,96,96,1.0
USR00126,2026-05-11,,,96,91,0.9437
USR00126,2026-05-10,,,96,93,0.973
USR00126,2026-05-09,,,96,95,0.9867
USR00126,2026-05-08,,,96,93,0.972
USR00126,2026-05-07,,,96,86,0.8976
USR00126,2026-05-06,,,96,94,0.9837
USR00126,2026-05-05,,,96,96,1.0
USR00126,2026-05-04,,,96,96,0.9955
USR00126,2026-05-03,,,96,87,0.9082
USR00126,2026-05-02,,,96,96,1.0
USR00126,2026-05-01,,,96,89,0.9322
USR00126,2026-04-30,,,96,90,0.9396
USR00126,2026-04-29,,,96,96,0.9954
USR00126,2026-04-28,,,96,95,0.9855
USR00126,2026-04-27,,,96,94,0.9744
USR00126,2026-04-26,,,96,92,0.9549
USR00126,2026-04-25,,,96,96,1.0
USR00126,2026-04-24,,,96,93,0.9708
USR00126,2026-04-23,,,96,89,0.925
USR00127,2026-05-22,MP000101,MTR000101,96,94,0.9815
USR00127,2026-05-21,MP000101,MTR000101,96,96,1.0
USR00127,2026-05-20,MP000101,MTR000101,96,95,0.9921
USR00127,2026-05-19,MP000101,MTR000101,96,96,1.0
USR00127,2026-05-18,MP000101,MTR000101,96,93,0.9656
USR00127,2026-05-17,MP000101,MTR000101,96,94,0.9754
USR00127,2026-05-16,MP000101,MTR000101,96,96,0.9965
USR00127,2026-05-15,MP000101,MTR000101,96,93,0.9658
USR00127,2026-05-14,MP000101,MTR000101,96,96,0.999
USR00127,2026-05-13,MP000101,MTR000101,96,85,0.8865
USR00127,2026-05-12,MP000101,MTR000101,96,93,0.9728
USR00127,2026-05-11,MP000101,MTR000101,96,93,0.9719
USR00127,2026-05-10,MP000101,MTR000101,96,93,0.9708
USR00127,2026-05-09,MP000101,MTR000101,96,91,0.9486
USR00127,2026-05-08,MP000101,MTR000101,96,96,1.0
USR00127,2026-05-07,MP000101,MTR000101,96,92,0.9598
USR00127,2026-05-06,MP000101,MTR000101,96,94,0.981
USR00127,2026-05-05,MP000101,MTR000101,96,93,0.9738
USR00127,2026-05-04,MP000101,MTR000101,96,95,0.99
USR00127,2026-05-03,MP000101,MTR000101,96,96,1.0
USR00127,2026-05-02,MP000101,MTR000101,96,94,0.9808
USR00127,2026-05-01,MP000101,MTR000101,96,96,1.0
USR00127,2026-04-30,MP000101,MTR000101,96,94,0.9793
USR00127,2026-04-29,MP000101,MTR000101,96,92,0.9598
USR00127,2026-04-28,MP000101,MTR000101,96,93,0.9707
USR00127,2026-04-27,MP000101,MTR000101,96,93,0.9664
USR00127,2026-04-26,MP000101,MTR000101,96,95,0.992
USR00127,2026-04-25,MP000101,MTR000101,96,94,0.9781
USR00127,2026-04-24,MP000101,MTR000101,96,91,0.9511
USR00127,2026-04-23,MP000101,MTR000101,96,93,0.9683
USR00128,2026-05-22,,,96,91,0.9433
USR00128,2026-05-21,,,96,91,0.9489
USR00128,2026-05-20,,,96,96,1.0
USR00128,2026-05-19,,,96,95,0.9893
USR00128,2026-05-18,,,96,88,0.9178
USR00128,2026-05-17,,,96,92,0.9549
USR00128,2026-05-16,,,96,92,0.9554
USR00128,2026-05-15,,,96,90,0.9419
USR00128,2026-05-14,,,96,91,0.9438
USR00128,2026-05-13,,,96,90,0.9382
USR00128,2026-05-12,,,96,96,1.0
USR00128,2026-05-11,,,96,90,0.9364
USR00128,2026-05-10,,,96,92,0.9591
USR00128,2026-05-09,,,96,84,0.873
USR00128,2026-05-08,,,96,93,0.9736
USR00128,2026-05-07,,,96,95,0.9844
USR00128,2026-05-06,,,96,88,0.9173
USR00128,2026-05-05,,,96,90,0.9335
USR00128,2026-05-04,,,96,92,0.9624
USR00128,2026-05-03,,,96,91,0.9494
USR00128,2026-05-02,,,96,92,0.9628
USR00128,2026-05-01,,,96,90,0.9402
USR00128,2026-04-30,,,96,96,1.0
USR00128,2026-04-29,,,96,89,0.9288
USR00128,2026-04-28,,,96,96,1.0
USR00128,2026-04-27,,,96,95,0.9861
USR00128,2026-04-26,,,96,93,0.9738
USR00128,2026-04-25,,,96,88,0.9176
USR00128,2026-04-24,,,96,94,0.9761
USR00128,2026-04-23,,,96,93,0.967
USR00129,2026-05-22,,,96,86,0.8967
USR00129,2026-05-21,,,96,91,0.9496
USR00129,2026-05-20,,,96,90,0.9348
USR00129,2026-05-19,,,96,89,0.9234
USR00129,2026-05-18,,,96,93,0.9712
USR00129,2026-05-17,,,96,88,0.9123
USR00129,2026-05-16,,,96,89,0.9252
USR00129,2026-05-15,,,96,88,0.9194
USR00129,2026-05-14,,,96,92,0.9542
USR00129,2026-05-13,,,96,85,0.8873
USR00129,2026-05-12,,,96,89,0.9239
USR00129,2026-05-11,,,96,85,0.8872
USR00129,2026-05-10,,,96,89,0.9295
USR00129,2026-05-09,,,96,92,0.9605
USR00129,2026-05-08,,,96,92,0.9611
USR00129,2026-05-07,,,96,88,0.917
USR00129,2026-05-06,,,96,92,0.9548
USR00129,2026-05-05,,,96,90,0.9333
USR00129,2026-05-04,,,96,94,0.9797
USR00129,2026-05-03,,,96,90,0.9349
USR00129,2026-05-02,,,96,82,0.8497
USR00129,2026-05-01,,,96,93,0.9657
USR00129,2026-04-30,,,96,89,0.9251
USR00129,2026-04-29,,,96,89,0.9306
USR00129,2026-04-28,,,96,91,0.9489
USR00129,2026-04-27,,,96,86,0.8961
USR00129,2026-04-26,,,96,90,0.9411
USR00129,2026-04-25,,,96,92,0.9549
USR00129,2026-04-24,,,96,91,0.9498
USR00129,2026-04-23,,,96,88,0.9209
USR00130,2026-05-22,,,96,87,0.904
USR00130,2026-05-21,,,96,88,0.9151
USR00130,2026-05-20,,,96,89,0.9298
USR00130,2026-05-19,,,96,91,0.9428
USR00130,2026-05-18,,,96,89,0.9242
USR00130,2026-05-17,,,96,93,0.9707
USR00130,2026-05-16,,,96,91,0.9427
USR00130,2026-05-15,,,96,90,0.9362
USR00130,2026-05-14,,,96,90,0.9417
USR00130,2026-05-13,,,96,92,0.9559
USR00130,2026-05-12,,,96,90,0.9411
USR00130,2026-05-11,,,96,84,0.8796
USR00130,2026-05-10,,,96,93,0.9666
USR00130,2026-05-09,,,96,90,0.9375
USR00130,2026-05-08,,,96,92,0.9544
USR00130,2026-05-07,,,96,88,0.9217
USR00130,2026-05-06,,,96,84,0.8791
USR00130,2026-05-05,,,96,83,0.8655
USR00130,2026-05-04,,,96,87,0.9056
USR00130,2026-05-03,,,96,91,0.9494
USR00130,2026-05-02,,,96,93,0.9728
USR00130,2026-05-01,,,96,91,0.943
USR00130,2026-04-30,,,96,87,0.9023
USR00130,2026-04-29,,,96,87,0.9104
USR00130,2026-04-28,,,96,94,0.9747
USR00130,2026-04-27,,,96,86,0.8946
USR00130,2026-04-26,,,96,96,0.9969
USR00130,2026-04-25,,,96,95,0.9902
USR00130,2026-04-24,,,96,96,0.9979
USR00130,2026-04-23,,,96,91,0.9453
USR00131,2026-05-22,,,96,95,0.9852
USR00131,2026-05-21,,,96,96,1.0
USR00131,2026-05-20,,,96,92,0.955
USR00131,2026-05-19,,,96,90,0.9415
USR00131,2026-05-18,,,96,93,0.966
USR00131,2026-05-17,,,96,91,0.9513
USR00131,2026-05-16,,,96,96,1.0
USR00131,2026-05-15,,,96,92,0.956
USR00131,2026-05-14,,,96,94,0.9774
USR00131,2026-05-13,,,96,96,1.0
USR00131,2026-05-12,,,96,96,1.0
USR00131,2026-05-11,,,96,94,0.9807
USR00131,2026-05-10,,,96,95,0.986
USR00131,2026-05-09,,,96,91,0.944
USR00131,2026-05-08,,,96,96,1.0
USR00131,2026-05-07,,,96,96,1.0
USR00131,2026-05-06,,,96,88,0.9184
USR00131,2026-05-05,,,96,96,1.0
USR00131,2026-05-04,,,96,92,0.9535
USR00131,2026-05-03,,,96,95,0.9923
USR00131,2026-05-02,,,96,94,0.9768
USR00131,2026-05-01,,,96,93,0.9727
USR00131,2026-04-30,,,96,93,0.9683
USR00131,2026-04-29,,,96,91,0.9447
USR00131,2026-04-28,,,96,95,0.9902
USR00131,2026-04-27,,,96,93,0.9659
USR00131,2026-04-26,,,96,90,0.9352
USR00131,2026-04-25,,,96,91,0.9434
USR00131,2026-04-24,,,96,90,0.9357
USR00131,2026-04-23,,,96,92,0.9588
USR00132,2026-05-22,,,96,92,0.9621
USR00132,2026-05-21,,,96,96,1.0
USR00132,2026-05-20,,,96,94,0.9799
USR00132,2026-05-19,,,96,94,0.9748
USR00132,2026-05-18,,,96,94,0.9839
USR00132,2026-05-17,,,96,96,1.0
USR00132,2026-05-16,,,96,90,0.9423
USR00132,2026-05-15,,,96,96,1.0
USR00132,2026-05-14,,,96,96,1.0
USR00132,2026-05-13,,,96,94,0.9828
USR00132,2026-05-12,,,96,96,1.0
USR00132,2026-05-11,,,96,93,0.9738
USR00132,2026-05-10,,,96,95,0.992
USR00132,2026-05-09,,,96,93,0.9672
USR00132,2026-05-08,,,96,96,1.0
USR00132,2026-05-07,,,96,92,0.9622
USR00132,2026-05-06,,,96,94,0.9819
USR00132,2026-05-05,,,96,96,1.0
USR00132,2026-05-04,,,96,96,1.0
USR00132,2026-05-03,,,96,92,0.9588
USR00132,2026-05-02,,,96,96,1.0
USR00132,2026-05-01,,,96,92,0.954
USR00132,2026-04-30,,,96,88,0.9189
USR00132,2026-04-29,,,96,92,0.961
USR00132,2026-04-28,,,96,96,1.0
USR00132,2026-04-27,,,96,94,0.9831
USR00132,2026-04-26,,,96,93,0.9674
USR00132,2026-04-25,,,96,95,0.9851
USR00132,2026-04-24,,,96,94,0.9841
USR00132,2026-04-23,,,96,96,1.0
USR00133,2026-05-22,,,96,93,0.9637
USR00133,2026-05-21,,,96,93,0.9705
USR00133,2026-05-20,,,96,89,0.9259
USR00133,2026-05-19,,,96,89,0.9254
USR00133,2026-05-18,,,96,92,0.9559
USR00133,2026-05-17,,,96,93,0.9671
USR00133,2026-05-16,,,96,93,0.9672
USR00133,2026-05-15,,,96,91,0.9501
USR00133,2026-05-14,,,96,91,0.9489
USR00133,2026-05-13,,,96,92,0.955
USR00133,2026-05-12,,,96,94,0.9758
USR00133,2026-05-11,,,96,96,1.0
USR00133,2026-05-10,,,96,86,0.9002
USR00133,2026-05-09,,,96,95,0.9855
USR00133,2026-05-08,,,96,92,0.9635
USR00133,2026-05-07,,,96,94,0.9826
USR00133,2026-05-06,,,96,96,1.0
USR00133,2026-05-05,,,96,91,0.9442
USR00133,2026-05-04,,,96,96,0.9951
USR00133,2026-05-03,,,96,89,0.9292
USR00133,2026-05-02,,,96,93,0.9706
USR00133,2026-05-01,,,96,92,0.9595
USR00133,2026-04-30,,,96,93,0.9682
USR00133,2026-04-29,,,96,90,0.9371
USR00133,2026-04-28,,,96,94,0.9799
USR00133,2026-04-27,,,96,96,1.0
USR00133,2026-04-26,,,96,90,0.9377
USR00133,2026-04-25,,,96,93,0.9725
USR00133,2026-04-24,,,96,95,0.9925
USR00133,2026-04-23,,,96,92,0.9579
USR00134,2026-05-22,MP000028,MTR000028,96,93,0.9732
USR00134,2026-05-21,MP000028,MTR000028,96,94,0.9826
USR00134,2026-05-20,MP000028,MTR000028,96,92,0.9563
USR00134,2026-05-19,MP000028,MTR000028,96,95,0.9899
USR00134,2026-05-18,MP000028,MTR000028,96,95,0.9862
USR00134,2026-05-17,MP000028,MTR000028,96,96,1.0
USR00134,2026-05-16,MP000028,MTR000028,96,93,0.967
USR00134,2026-05-15,MP000028,MTR000028,96,93,0.9657
USR00134,2026-05-14,MP000028,MTR000028,96,96,1.0
USR00134,2026-05-13,MP000028,MTR000028,96,96,1.0
USR00134,2026-05-12,MP000028,MTR000028,96,96,1.0
USR00134,2026-05-11,MP000028,MTR000028,96,96,1.0
USR00134,2026-05-10,MP000028,MTR000028,96,96,1.0
USR00134,2026-05-09,MP000028,MTR000028,96,96,1.0
USR00134,2026-05-08,MP000028,MTR000028,96,96,1.0
USR00134,2026-05-07,MP000028,MTR000028,96,96,1.0
USR00134,2026-05-06,MP000028,MTR000028,96,96,1.0
USR00134,2026-05-05,MP000028,MTR000028,96,92,0.9536
USR00134,2026-05-04,MP000028,MTR000028,96,96,1.0
USR00134,2026-05-03,MP000028,MTR000028,96,95,0.9941
USR00134,2026-05-02,MP000028,MTR000028,96,94,0.9803
USR00134,2026-05-01,MP000028,MTR000028,96,90,0.9329
USR00134,2026-04-30,MP000028,MTR000028,96,90,0.9399
USR00134,2026-04-29,MP000028,MTR000028,96,94,0.9752
USR00134,2026-04-28,MP000028,MTR000028,96,90,0.9422
USR00134,2026-04-27,MP000028,MTR000028,96,94,0.9758
USR00134,2026-04-26,MP000028,MTR000028,96,96,1.0
USR00134,2026-04-25,MP000028,MTR000028,96,93,0.9687
USR00134,2026-04-24,MP000028,MTR000028,96,95,0.9886
USR00134,2026-04-23,MP000028,MTR000028,96,92,0.954
USR00135,2026-05-22,MP000216,MTR000216,96,90,0.9388
USR00135,2026-05-21,MP000216,MTR000216,96,85,0.8809
USR00135,2026-05-20,MP000216,MTR000216,96,86,0.901
USR00135,2026-05-19,MP000216,MTR000216,96,85,0.8855
USR00135,2026-05-18,MP000216,MTR000216,96,90,0.9388
USR00135,2026-05-17,MP000216,MTR000216,96,89,0.9285
USR00135,2026-05-16,MP000216,MTR000216,96,89,0.922
USR00135,2026-05-15,MP000216,MTR000216,96,88,0.9197
USR00135,2026-05-14,MP000216,MTR000216,96,90,0.9332
USR00135,2026-05-13,MP000216,MTR000216,96,90,0.9338
USR00135,2026-05-12,MP000216,MTR000216,96,87,0.9087
USR00135,2026-05-11,MP000216,MTR000216,96,87,0.9045
USR00135,2026-05-10,MP000216,MTR000216,96,88,0.9218
USR00135,2026-05-09,MP000216,MTR000216,96,88,0.9178
USR00135,2026-05-08,MP000216,MTR000216,96,95,0.9854
USR00135,2026-05-07,MP000216,MTR000216,96,88,0.912
USR00135,2026-05-06,MP000216,MTR000216,96,89,0.9322
USR00135,2026-05-05,MP000216,MTR000216,96,90,0.9375
USR00135,2026-05-04,MP000216,MTR000216,96,93,0.9656
USR00135,2026-05-03,MP000216,MTR000216,96,86,0.8992
USR00135,2026-05-02,MP000216,MTR000216,96,93,0.9637
USR00135,2026-05-01,MP000216,MTR000216,96,88,0.9191
USR00135,2026-04-30,MP000216,MTR000216,96,96,0.9986
USR00135,2026-04-29,MP000216,MTR000216,96,90,0.9344
USR00135,2026-04-28,MP000216,MTR000216,96,85,0.8867
USR00135,2026-04-27,MP000216,MTR000216,96,88,0.9176
USR00135,2026-04-26,MP000216,MTR000216,96,93,0.9636
USR00135,2026-04-25,MP000216,MTR000216,96,89,0.926
USR00135,2026-04-24,MP000216,MTR000216,96,88,0.9217
USR00135,2026-04-23,MP000216,MTR000216,96,91,0.9451
USR00136,2026-05-22,,,96,88,0.9173
USR00136,2026-05-21,,,96,86,0.8953
USR00136,2026-05-20,,,96,94,0.9755
USR00136,2026-05-19,,,96,85,0.887
USR00136,2026-05-18,,,96,89,0.9287
USR00136,2026-05-17,,,96,90,0.938
USR00136,2026-05-16,,,96,89,0.9232
USR00136,2026-05-15,,,96,85,0.886
USR00136,2026-05-14,,,96,86,0.8937
USR00136,2026-05-13,,,96,90,0.9393
USR00136,2026-05-12,,,96,86,0.9003
USR00136,2026-05-11,,,96,83,0.8615
USR00136,2026-05-10,,,96,90,0.9353
USR00136,2026-05-09,,,96,86,0.8975
USR00136,2026-05-08,,,96,90,0.9426
USR00136,2026-05-07,,,96,88,0.9176
USR00136,2026-05-06,,,96,88,0.9162
USR00136,2026-05-05,,,96,89,0.9252
USR00136,2026-05-04,,,96,85,0.8895
USR00136,2026-05-03,,,96,86,0.8989
USR00136,2026-05-02,,,96,88,0.9159
USR00136,2026-05-01,,,96,85,0.8893
USR00136,2026-04-30,,,96,91,0.9451
USR00136,2026-04-29,,,96,88,0.9144
USR00136,2026-04-28,,,96,84,0.8802
USR00136,2026-04-27,,,96,87,0.9069
USR00136,2026-04-26,,,96,89,0.9267
USR00136,2026-04-25,,,96,87,0.9103
USR00136,2026-04-24,,,96,90,0.9356
USR00136,2026-04-23,,,96,90,0.9409
USR00137,2026-05-22,MP000518,MTR000518,96,96,1.0
USR00137,2026-05-21,MP000518,MTR000518,96,88,0.9208
USR00137,2026-05-20,MP000518,MTR000518,96,92,0.9591
USR00137,2026-05-19,MP000518,MTR000518,96,92,0.9619
USR00137,2026-05-18,MP000518,MTR000518,96,95,0.9871
USR00137,2026-05-17,MP000518,MTR000518,96,90,0.9419
USR00137,2026-05-16,MP000518,MTR000518,96,92,0.954
USR00137,2026-05-15,MP000518,MTR000518,96,90,0.9326
USR00137,2026-05-14,MP000518,MTR000518,96,91,0.9518
USR00137,2026-05-13,MP000518,MTR000518,96,91,0.9529
USR00137,2026-05-12,MP000518,MTR000518,96,92,0.9605
USR00137,2026-05-11,MP000518,MTR000518,96,90,0.9343
USR00137,2026-05-10,MP000518,MTR000518,96,96,0.9994
USR00137,2026-05-09,MP000518,MTR000518,96,94,0.9841
USR00137,2026-05-08,MP000518,MTR000518,96,89,0.9264
USR00137,2026-05-07,MP000518,MTR000518,96,93,0.9707
USR00137,2026-05-06,MP000518,MTR000518,96,89,0.9229
USR00137,2026-05-05,MP000518,MTR000518,96,96,1.0
USR00137,2026-05-04,MP000518,MTR000518,96,96,1.0
USR00137,2026-05-03,MP000518,MTR000518,96,93,0.9682
USR00137,2026-05-02,MP000518,MTR000518,96,91,0.9443
USR00137,2026-05-01,MP000518,MTR000518,96,91,0.95
USR00137,2026-04-30,MP000518,MTR000518,96,92,0.9563
USR00137,2026-04-29,MP000518,MTR000518,96,93,0.9667
USR00137,2026-04-28,MP000518,MTR000518,96,96,1.0
USR00137,2026-04-27,MP000518,MTR000518,96,96,0.9986
USR00137,2026-04-26,MP000518,MTR000518,96,96,0.999
USR00137,2026-04-25,MP000518,MTR000518,96,94,0.975
USR00137,2026-04-24,MP000518,MTR000518,96,90,0.9353
USR00137,2026-04-23,MP000518,MTR000518,96,91,0.9468
USR00138,2026-05-22,,,96,92,0.9545
USR00138,2026-05-21,,,96,96,0.9997
USR00138,2026-05-20,,,96,96,1.0
USR00138,2026-05-19,,,96,96,1.0
USR00138,2026-05-18,,,96,96,1.0
USR00138,2026-05-17,,,96,90,0.9346
USR00138,2026-05-16,,,96,96,1.0
USR00138,2026-05-15,,,96,91,0.9435
USR00138,2026-05-14,,,96,95,0.986
USR00138,2026-05-13,,,96,96,1.0
USR00138,2026-05-12,,,96,96,1.0
USR00138,2026-05-11,,,96,91,0.9522
USR00138,2026-05-10,,,96,92,0.9576
USR00138,2026-05-09,,,96,96,0.9992
USR00138,2026-05-08,,,96,96,1.0
USR00138,2026-05-07,,,96,92,0.9574
USR00138,2026-05-06,,,96,96,1.0
USR00138,2026-05-05,,,96,91,0.9451
USR00138,2026-05-04,,,96,96,1.0
USR00138,2026-05-03,,,96,93,0.9641
USR00138,2026-05-02,,,96,95,0.993
USR00138,2026-05-01,,,96,95,0.9879
USR00138,2026-04-30,,,96,96,1.0
USR00138,2026-04-29,,,96,96,0.9978
USR00138,2026-04-28,,,96,93,0.9726
USR00138,2026-04-27,,,96,96,1.0
USR00138,2026-04-26,,,96,96,1.0
USR00138,2026-04-25,,,96,96,1.0
USR00138,2026-04-24,,,96,95,0.9888
USR00138,2026-04-23,,,96,93,0.9656
USR00139,2026-05-22,,,96,94,0.9769
